seed,model,final_ethical_signal_quality,phase_crossing_index,irreversible_recall_final_phase,false_alarm_rate_final_phase,irreversible_core_violation_rate_final_phase,net_vigilance_value_final_phase,developmental_maturity_final,final_TF,final_I,final_A,final_H
15803,feedback_development,0.9151539939473661,1,0.8880597014925373,0.04028436018957346,0.19402985074626866,0.8900371225765783,0.9267297457527285,0.95,0.95,0.95,0.14308101698908557
15804,static_quality,0.58,99,0.6560509554140127,0.1911532385466035,0.4394904458598726,0.6560941930550105,0.34,0.24,0.34,0.4,0.62
15804,linear_development,0.9060742752901335,2,0.8194444444444444,0.04107424960505529,0.3055555555555556,0.8353351802613979,0.9192244649765084,0.95,0.95,0.95,0.173102140093966
15804,interaction_development,0.9142309703820055,2,0.8865248226950354,0.0339652448657188,0.24113475177304963,0.8810508164423131,0.9222741515034023,0.95,0.95,0.95,0.16090339398639036
15804,feedback_development,0.9132708777546683,2,0.8790322580645161,0.03712480252764613,0.28225806451612906,0.8686785743834775,0.9178655884683237,0.95,0.95,0.95,0.17853764612670495
15805,static_quality,0.58,99,0.6830985915492958,0.21406003159557663,0.4014084507042254,0.6713006697372226,0.34,0.24,0.34,0.4,0.62
15805,linear_development,0.9071285318733552,2,0.8671328671328671,0.04107424960505529,0.2727272727272727,0.8635187655243279,0.9217345996984648,0.95,0.95,0.95,0.1630616012061404
15805,interaction_development,0.9145323132474611,2,0.9051094890510949,0.038704581358609796,0.25547445255474455,0.885643310277441,0.9237044630953566,0.95,0.95,0.95,0.15518214761857316
15805,feedback_development,0.9146177453937809,1,0.8985507246376812,0.03317535545023697,0.2608695652173913,0.8827315037624981,0.9241141822310583,0.95,0.95,0.95,0.15354327107576624
15806,static_quality,0.58,99,0.7058823529411765,0.19194312796208532,0.4117647058823529,0.6839054920546418,0.34,0.24,0.34,0.4,0.62
15806,linear_development,0.9068006924307804,2,0.8307692307692308,0.03238546603475513,0.2846153846153846,0.846466087580743,0.9209540295970964,0.95,0.95,0.95,0.16618388161161404
15806,interaction_development,0.9128155243706493,2,0.8629032258064516,0.044233807266982623,0.31451612903225806,0.8534787930086525,0.9158497667075312,0.95,0.95,0.95,0.18660093316987478
15806,feedback_development,0.9142142720642197,1,0.8613138686131386,0.038704581358609796,0.2773722627737226,0.8615080128590789,0.9221955633665704,0.95,0.95,0.95,0.1612177465337183
15807,static_quality,0.58,99,0.6343283582089553,0.18325434439178515,0.4253731343283582,0.6507222654500012,0.34,0.24,0.34,0.4,0.62
15807,linear_development,0.9057232444351488,2,0.9,0.035545023696682464,0.26666666666666666,0.8804161485926026,0.918388677226545,0.95,0.95,0.95,0.1764452910938197
15807,interaction_development,0.9158843149432567,2,0.921875,0.036334913112164295,0.1875,0.9074594146190557,0.9306112202127723,0.95,0.95,0.95,0.1275551191489105
15807,feedback_development,0.9139446670641764,1,0.8780487804878049,0.03317535545023697,0.2764227642276423,0.8702940273435629,0.9209362695203324,0.95,0.95,0.95,0.1662549219186702
15808,static_quality,0.58,99,0.6641221374045801,0.20458135860979462,0.42748091603053434,0.6594425069039952,0.34,0.24,0.34,0.4,0.62
15808,linear_development,0.908757013210006,2,0.9436619718309859,0.044233807266982623,0.24647887323943662,0.9028189032041607,0.9256119362143003,0.95,0.95,0.95,0.1475522551427987
15808,interaction_development,0.9128478230573511,2,0.8857142857142857,0.04107424960505529,0.3,0.8672837521090202,0.9159912232834769,0.95,0.95,0.95,0.18603510686609198
15808,feedback_development,0.9145308829143347,2,0.8805970149253731,0.03475513428120063,0.26865671641791045,0.872765919013746,0.9236976194523823,0.95,0.95,0.95,0.1552095221904708
15809,static_quality,0.58,99,0.5972222222222222,0.19826224328593997,0.5138888888888888,0.6133197735650342,0.34,0.24,0.34,0.4,0.62
15809,linear_development,0.904312923867346,2,0.8823529411764706,0.04265402843601896,0.29411764705882354,0.8653514270105452,0.9153155864860525,0.95,0.95,0.95,0.18873765405578982
15809,interaction_development,0.9147060525967345,2,0.8521739130434782,0.026856240126382307,0.23478260869565218,0.8683563989946685,0.9245396774199937,0.95,0.95,0.95,0.15184129032002527
15809,feedback_development,0.9148118647854714,2,0.8682170542635659,0.04186413902053712,0.29457364341085274,0.8606318976501474,0.925052202065817,0.95,0.95,0.95,0.1497911917367318
15810,static_quality,0.58,99,0.6956521739130435,0.1966824644549763,0.4057971014492754,0.6795475650800192,0.34,0.24,0.34,0.4,0.62
15810,linear_development,0.9075464689243913,2,0.8837209302325582,0.044233807266982623,0.2713178294573643,0.8706960615984405,0.9227296879152176,0.95,0.95,0.95,0.15908124833912937
15810,interaction_development,0.9145949841567123,2,0.8525641025641025,0.0339652448657188,0.2564102564102564,0.8627679935221579,0.9240048387417934,0.95,0.95,0.95,0.15398064503282602
15810,feedback_development,0.9144980768385047,2,0.8823529411764706,0.03949447077409163,0.25210084033613445,0.8759144728331423,0.923540798067909,0.95,0.95,0.95,0.1558368077283636
15811,static_quality,0.58,99,0.6044776119402985,0.1911532385466035,0.4925373134328358,0.6222768149772465,0.34,0.24,0.34,0.4,0.62
15811,linear_development,0.9066199715783518,2,0.8642857142857143,0.03712480252764613,0.2714285714285714,0.8632108923740807,0.9205237418532188,0.95,0.95,0.95,0.1679050325871243
15811,interaction_development,0.9138429459930497,2,0.8455284552845529,0.04028436018957346,0.3008130081300813,0.8493447731130754,0.9204657665776617,0.95,0.95,0.95,0.16813693368935287
15811,feedback_development,0.9132311567648675,2,0.8527131782945736,0.0339652448657188,0.31007751937984496,0.8518970508981755,0.9176878794844211,0.95,0.95,0.95,0.1792484820623151
15812,static_quality,0.58,99,0.6370370370370371,0.19036334913112166,0.4666666666666667,0.642260663507109,0.34,0.24,0.34,0.4,0.62
15812,linear_development,0.9072565487939146,2,0.8366013071895425,0.03712480252764613,0.2875816993464052,0.8476177701795711,0.922039401890273,0.95,0.95,0.95,0.16184239243890758
15812,interaction_development,0.913850058120744,2,0.8597560975609756,0.03949447077409163,0.27439024390243905,0.8611908096852445,0.920750590204008,0.95,0.95,0.95,0.16699763918396776
15812,feedback_development,0.9126974967337942,1,0.8851351351351351,0.036334913112164295,0.30405405405405406,0.8671376418876363,0.9153347993181774,0.95,0.95,0.95,0.18866080272729002
15813,static_quality,0.58,99,0.680327868852459,0.1966824644549763,0.45081967213114754,0.6636471136663817,0.34,0.24,0.34,0.4,0.62
15813,linear_development,0.9062205992155639,2,0.8344370860927153,0.04660347551342812,0.31125827814569534,0.8398574278922317,0.9195728552751521,0.95,0.95,0.95,0.1717085788993911
15813,interaction_development,0.9131071498091189,2,0.9302325581395349,0.037914691943127965,0.2713178294573643,0.8937242193540601,0.9171353959450367,0.95,0.95,0.95,0.18145841621985292
15813,feedback_development,0.9147164830262708,1,0.8714285714285714,0.04186413902053712,0.25,0.8709775017926904,0.9245900690912693,0.95,0.95,0.95,0.15163972363492265
15814,static_quality,0.58,99,0.65625,0.18404423380726698,0.45625,0.6542536532385466,0.34,0.24,0.34,0.4,0.62
15814,linear_development,0.9047843316128568,2,0.8372093023255814,0.03949447077409163,0.3333333333333333,0.8378962749669552,0.9155422109952813,0.95,0.95,0.95,0.18783115601887437
15814,interaction_development,0.9148534025007513,2,0.8759124087591241,0.03475513428120063,0.25547445255474455,0.8733426769495295,0.9252542048729158,0.95,0.95,0.95,0.14898318050833642
15814,feedback_development,0.9151249042240874,1,0.8571428571428571,0.037914691943127965,0.23809523809523808,0.8677810353402255,0.9265858855967735,0.95,0.95,0.95,0.14365645761290588
15815,static_quality,0.58,99,0.6866666666666666,0.179304897314376,0.44,0.6721390205371248,0.34,0.24,0.34,0.4,0.62
15815,linear_development,0.9072987941742912,2,0.9,0.03238546603475513,0.2642857142857143,0.8817605830620497,0.9221399861292647,0.95,0.95,0.95,0.16144005548294071
15815,interaction_development,0.9147434725313349,2,0.9259259259259259,0.029225908372827805,0.25925925925925924,0.8961811540199496,0.9247205933608216,0.95,0.95,0.95,0.1511176265567131
15815,feedback_development,0.9153716895553027,1,0.8898305084745762,0.0339652448657188,0.2288135593220339,0.8851737214093043,0.9278136984292458,0.95,0.95,0.95,0.13874520628301631
15816,static_quality,0.58,99,0.6013071895424836,0.17614533965244866,0.477124183006536,0.6269343307623206,0.34,0.24,0.34,0.4,0.62
15816,linear_development,0.9086282168336409,2,0.8656716417910447,0.03949447077409163,0.2537313432835821,0.8672013085194815,0.9253052781753357,0.95,0.95,0.95,0.14877888729865682
15816,interaction_development,0.9137388678233931,2,0.8905109489051095,0.03238546603475513,0.29927007299270075,0.8714596493753171,0.9199869461462362,0.95,0.95,0.95,0.17005221541505502
15816,feedback_development,0.9131873653339921,1,0.8487394957983193,0.04265402843601896,0.31092436974789917,0.8481951982725588,0.9174923776057162,0.95,0.95,0.95,0.18003048957713458
15817,static_quality,0.58,99,0.7256637168141593,0.19352290679304898,0.3805309734513274,0.6987378965174964,0.34,0.24,0.34,0.4,0.62
15817,linear_development,0.9063023950750616,2,0.8421052631578947,0.029225908372827805,0.3157894736842105,0.8458896512709042,0.9197676073215754,0.95,0.95,0.95,0.17092957071369827
15817,interaction_development,0.9137436742840302,2,0.8650793650793651,0.0339652448657188,0.2698412698412698,0.8655859624869212,0.9200090014345697,0.95,0.95,0.95,0.16996399426172082
15817,feedback_development,0.9138785795375457,2,0.8828125,0.044233807266982623,0.25,0.8755006504772354,0.9206303013707492,0.95,0.95,0.95,0.167478794517003
15818,static_quality,0.58,99,0.7076923076923077,0.1848341232227488,0.3769230769230769,0.6931100984323733,0.34,0.24,0.34,0.4,0.62
15818,linear_development,0.9033393077601901,2,0.8582089552238806,0.04107424960505529,0.3208955223880597,0.8493009716161518,0.9130113616991167,0.95,0.95,0.95,0.1979545532035329
15818,interaction_development,0.9140370841035842,2,0.900709219858156,0.03949447077409163,0.2553191489361702,0.8834619876096554,0.9213659222536592,0.95,0.95,0.95,0.16453631098536267
15818,feedback_development,0.9147875606413796,2,0.8992248062015504,0.04660347551342812,0.20930232558139536,0.8906881366679398,0.9249342193407943,0.95,0.95,0.95,0.150263122636822
15819,static_quality,0.58,99,0.6838235294117647,0.1966824644549763,0.47794117647058826,0.6597958600501812,0.34,0.24,0.34,0.4,0.62
15819,linear_development,0.9052386487229176,2,0.875968992248062,0.035545023696682464,0.3023255813953488,0.8623977228016594,0.9172348779117088,0.95,0.95,0.95,0.1810604883531646
15819,interaction_development,0.9146394643122275,2,0.8625954198473282,0.035545023696682464,0.2595419847328244,0.8663464568922304,0.9242186436348419,0.95,0.95,0.95,0.15312542546063235
15819,feedback_development,0.9145601183658976,1,0.8931297709923665,0.03949447077409163,0.26717557251908397,0.8777584060428145,0.9238376054098132,0.95,0.95,0.95,0.15464957836074675
15820,static_quality,0.58,99,0.6739130434782609,0.20458135860979462,0.4420289855072464,0.6609388007418092,0.34,0.24,0.34,0.4,0.62
15820,linear_development,0.9064749331210487,2,0.8857142857142857,0.044233807266982623,0.29285714285714287,0.8671244785147608,0.9201784121929732,0.95,0.95,0.95,0.16928635122810665
15820,interaction_development,0.9141610193573368,2,0.875,0.038704581358609796,0.25,0.8731332366318787,0.921945401936535,0.95,0.95,0.95,0.1622183922538597
15820,feedback_development,0.9146321299190725,2,0.8793103448275862,0.04818325434439179,0.23275862068965517,0.8766960996534653,0.9241833537479894,0.95,0.95,0.95,0.15326658500804188
15821,static_quality,0.58,99,0.6058394160583942,0.1966824644549763,0.46715328467153283,0.6268605874009756,0.34,0.24,0.34,0.4,0.62
15821,linear_development,0.9066324715092391,2,0.8515625,0.036334913112164295,0.2578125,0.860368513103953,0.9205535035934266,0.95,0.95,0.95,0.16778598562629335
15821,interaction_development,0.9154528937096447,2,0.905511811023622,0.04344391785150079,0.2440944881889764,0.8872905678089812,0.9282213920186195,0.95,0.95,0.95,0.1371144319255217
15821,feedback_development,0.9153633007753573,2,0.9159663865546218,0.04265402843601896,0.19327731092436976,0.9023031011938056,0.9277716864805012,0.95,0.95,0.95,0.13891325407799496
15822,static_quality,0.58,99,0.6535433070866141,0.19352290679304898,0.4881889763779528,0.6447521115547761,0.34,0.24,0.34,0.4,0.62
15822,linear_development,0.9092732027436061,2,0.8992805755395683,0.04818325434439179,0.18705035971223022,0.8940205165930224,0.9268409589133478,0.95,0.95,0.95,0.14263616434660842
15822,interaction_development,0.9153037050964089,2,0.8518518518518519,0.037914691943127965,0.2222222222222222,0.8686015062647248,0.9274737867199598,0.95,0.95,0.95,0.14010485312016036
15822,feedback_development,0.9149427972483355,1,0.9137931034482759,0.026066350710900472,0.19827586206896552,0.9035798735830013,0.9256904943142317,0.95,0.95,0.95,0.14723802274307277
15823,static_quality,0.58,99,0.7109375,0.20063191153238547,0.390625,0.688670492693523,0.34,0.24,0.34,0.4,0.62
15823,linear_development,0.9077719318861328,2,0.8721804511278195,0.045813586097946286,0.2781954887218045,0.8638451778264886,0.9235019054638479,0.95,0.95,0.95,0.15599237814460806
15823,interaction_development,0.9139388632165046,2,0.8870967741935484,0.036334913112164295,0.25,0.8790173952471396,0.9209093566809772,0.95,0.95,0.95,0.16636257327609114
15823,feedback_development,0.9150219510989657,1,0.9090909090909091,0.03712480252764613,0.2066115702479339,0.8975969272006379,0.9260785841831048,0.95,0.95,0.95,0.14568566326758015
15824,static_quality,0.58,99,0.6363636363636364,0.19589257503949448,0.49586776859504134,0.6350115676367292,0.34,0.24,0.34,0.4,0.62
15824,linear_development,0.906006236364403,2,0.8933333333333333,0.03712480252764613,0.29333333333333333,0.8718093082824645,0.9190624675342931,0.95,0.95,0.95,0.1737501298628275
15824,interaction_development,0.9132007478090058,2,0.8660714285714286,0.035545023696682464,0.30357142857142855,0.8588889645748715,0.9175520757331563,0.95,0.95,0.95,0.17979169706737458
15824,feedback_development,0.914677797820939,1,0.8717948717948718,0.037914691943127965,0.23931623931623933,0.8740631757289598,0.9244033151446187,0.95,0.95,0.95,0.15238673942152456
15825,static_quality,0.58,99,0.6666666666666666,0.18641390205371247,0.43703703703703706,0.66230981218185,0.34,0.24,0.34,0.4,0.62
15825,linear_development,0.9061894197503431,2,0.8110236220472441,0.052132701421800945,0.3228346456692913,0.8258955734655928,0.9194986184531977,0.95,0.95,0.95,0.17200552618720868
15825,interaction_development,0.9140319506534703,2,0.8865248226950354,0.035545023696682464,0.2765957446808511,0.8736128091352798,0.9213420016402838,0.95,0.95,0.95,0.16463199343886428
15825,feedback_development,0.914874964263211,2,0.8962962962962963,0.04186413902053712,0.26666666666666666,0.8788584168353744,0.9253592423149326,0.95,0.95,0.95,0.1485630307402694
15826,static_quality,0.58,99,0.7058823529411765,0.19273301737756715,0.4338235294117647,0.6793357494656631,0.34,0.24,0.34,0.4,0.62
15826,linear_development,0.9081998500927404,2,0.8646616541353384,0.05924170616113744,0.24060150375939848,0.8653590798907062,0.9242853573636679,0.95,0.95,0.95,0.1528585705453281
15826,interaction_development,0.9129741785223604,2,0.8015873015873016,0.04028436018957346,0.31746031746031744,0.8261114769626616,0.9165468366282601,0.95,0.95,0.95,0.18381265348695944
15826,feedback_development,0.9144647955454186,1,0.8721804511278195,0.029225908372827805,0.23308270676691728,0.8771891993113826,0.9233819868167252,0.95,0.95,0.95,0.1564720527330989
15827,static_quality,0.58,99,0.6666666666666666,0.18562401263823064,0.43410852713178294,0.6630534920459972,0.34,0.24,0.34,0.4,0.62
15827,linear_development,0.9096644030257156,2,0.9147286821705426,0.029225908372827805,0.18604651162790697,0.9050230834304546,0.9277723881564658,0.95,0.95,0.95,0.13891044737413644
15827,interaction_development,0.9137354133649047,2,0.8833333333333333,0.044233807266982623,0.275,0.8707135505513391,0.9199710981695295,0.95,0.95,0.95,0.1701156073218818
15827,feedback_development,0.9143111436775064,2,0.8835616438356164,0.030015797788309637,0.2602739726027397,0.8766914571994435,0.9226524479673863,0.95,0.95,0.95,0.15939020813045457
15828,static_quality,0.58,99,0.7107438016528925,0.21169036334913113,0.38016528925619836,0.6884635802227358,0.34,0.24,0.34,0.4,0.62
15828,linear_development,0.9074358680279917,2,0.8843537414965986,0.035545023696682464,0.25170068027210885,0.8766254230839099,0.9224663524475996,0.95,0.95,0.95,0.1601345902096014
15828,interaction_development,0.9141467752018659,2,0.8661417322834646,0.03712480252764613,0.2755905511811024,0.8643427250660893,0.9218786077606371,0.95,0.95,0.95,0.16248556895745128
15828,feedback_development,0.9145754461122785,1,0.8814814814814815,0.03317535545023697,0.21481481481481482,0.8842549495304982,0.9239110861058029,0.95,0.95,0.95,0.15435565557678832
15829,static_quality,0.58,99,0.680327868852459,0.2093206951026856,0.4426229508196721,0.662758811799135,0.34,0.24,0.34,0.4,0.62
15829,linear_development,0.906801182533102,2,0.8695652173913043,0.04265402843601896,0.26956521739130435,0.8648806760405877,0.9209551965073859,0.95,0.95,0.95,0.16617921397045632
15829,interaction_development,0.9137602759991781,2,0.863013698630137,0.04265402843601896,0.2671232876712329,0.863464742561988,0.9200852238503708,0.95,0.95,0.95,0.16965910459851616
15829,feedback_development,0.914543884414177,2,0.859504132231405,0.04739336492890995,0.2727272727272727,0.8599343146350223,0.9237598464165331,0.95,0.95,0.95,0.1549606143338676
15830,static_quality,0.58,99,0.6446280991735537,0.18246445497630331,0.4214876033057851,0.6562922329716815,0.34,0.24,0.34,0.4,0.62
15830,linear_development,0.9067768666514827,2,0.8467153284671532,0.044233807266982623,0.2773722627737226,0.8527172137998003,0.9208973015511495,0.95,0.95,0.95,0.1664107937954019
15830,interaction_development,0.913505049595494,2,0.875,0.04028436018957346,0.3203125,0.8586563854014094,0.9189206565124968,0.95,0.95,0.95,0.17431737395001232
15830,feedback_development,0.9133901548769371,1,0.8809523809523809,0.052132701421800945,0.2777777777777778,0.8674549988201963,0.9184014066041244,0.95,0.95,0.95,0.17639437358350216
15831,static_quality,0.58,99,0.7317073170731707,0.1848341232227488,0.4065040650406504,0.698000655030247,0.34,0.24,0.34,0.4,0.62
15831,linear_development,0.9072684248080458,2,0.8484848484848485,0.052132701421800945,0.25757575757575757,0.855966753739877,0.9220676781143947,0.95,0.95,0.95,0.1617292875424207
15831,interaction_development,0.9141932430793329,2,0.8852459016393442,0.03238546603475513,0.21311475409836064,0.8863895981729818,0.9220966926130556,0.95,0.95,0.95,0.16161322954777735
15831,feedback_development,0.9144019117945562,1,0.903448275862069,0.03949447077409163,0.2827586206896552,0.8792613926143652,0.9230826906301424,0.95,0.95,0.95,0.1576692374794304
15832,static_quality,0.58,99,0.7372262773722628,0.1943127962085308,0.36496350364963503,0.706896564845885,0.34,0.24,0.34,0.4,0.62
15832,linear_development,0.906881393352861,2,0.8524590163934426,0.03949447077409163,0.2459016393442623,0.8625595443563076,0.9211461746496691,0.95,0.95,0.95,0.1654153014013234
15832,interaction_development,0.9142061477026252,2,0.8726114649681529,0.04186413902053712,0.267515923566879,0.8679300688735794,0.9221573524533104,0.95,0.95,0.95,0.16137059018675765
15832,feedback_development,0.9146293796605869,1,0.8985507246376812,0.035545023696682464,0.2246376811594203,0.8895056920648241,0.9241701243072724,0.95,0.95,0.95,0.15331950277090992
15833,static_quality,0.58,99,0.7068965517241379,0.18246445497630331,0.5086206896551724,0.6668864193495669,0.34,0.24,0.34,0.4,0.62
15833,linear_development,0.9070720961345118,2,0.8943661971830986,0.03949447077409163,0.22535211267605634,0.8855562864625415,0.9216002288916949,0.95,0.95,0.95,0.16359908443322016
15833,interaction_development,0.9145434563909145,2,0.8896551724137931,0.0339652448657188,0.2620689655172414,0.8783195039682521,0.92375779714626,0.95,0.95,0.95,0.15496881141495952
15833,feedback_development,0.9144238367693747,2,0.8916666666666667,0.03949447077409163,0.20833333333333334,0.8888480146939213,0.9231869285504727,0.95,0.95,0.95,0.15725228579810877
15834,static_quality,0.58,99,0.65,0.20695102685624012,0.4714285714285714,0.6438240803430377,0.34,0.24,0.34,0.4,0.62
15834,linear_development,0.9094733343696226,2,0.8623853211009175,0.04186413902053712,0.21100917431192662,0.8739197319843637,0.9273174627848157,0.95,0.95,0.95,0.14073014886073693
15834,interaction_development,0.9151190517283423,2,0.8905109489051095,0.03949447077409163,0.23357664233576642,0.8833835621445791,0.9265569704969814,0.95,0.95,0.95,0.14377211801207435
15834,feedback_development,0.913794836381679,2,0.8527131782945736,0.0315955766192733,0.3023255813953488,0.8540059240868856,0.9202441107217646,0.95,0.95,0.95,0.16902355711294137
15835,static_quality,0.58,99,0.6934306569343066,0.19273301737756715,0.39416058394160586,0.6816650753566034,0.34,0.24,0.34,0.4,0.62
15835,linear_development,0.9057053315752273,2,0.8846153846153846,0.036334913112164295,0.3,0.8666657401907742,0.9186109513947046,0.95,0.95,0.95,0.1755561944211811
15835,interaction_development,0.9130876604504946,2,0.8580645161290322,0.03949447077409163,0.2903225806451613,0.8571287710417881,0.917321589619521,0.95,0.95,0.95,0.18071364152191563
15835,feedback_development,0.9142347233246615,2,0.8807947019867549,0.0339652448657188,0.26490066225165565,0.8737196429692641,0.9222918237586983,0.95,0.95,0.95,0.16083270496520627
15836,static_quality,0.58,99,0.6825396825396826,0.1721958925750395,0.4444444444444444,0.6708147897389604,0.34,0.24,0.34,0.4,0.62
15836,linear_development,0.9098985279041764,2,0.8913043478260869,0.03949447077409163,0.2028985507246377,0.8890931314076198,0.9283298283432772,0.95,0.95,0.95,0.13668068662689098
15836,interaction_development,0.9145686793007952,2,0.8897058823529411,0.029225908372827805,0.22794117647058823,0.8861195319852596,0.9238786387710212,0.95,0.95,0.95,0.15448544491591473
15836,feedback_development,0.9156805506541061,2,0.8731343283582089,0.04186413902053712,0.1865671641791045,0.8845762697193816,0.9293742675463212,0.95,0.95,0.95,0.13250292981471448
15837,static_quality,0.58,99,0.6793893129770993,0.19194312796208532,0.44274809160305345,0.6657869469266668,0.34,0.24,0.34,0.4,0.62
15837,linear_development,0.9082753893892397,2,0.8857142857142857,0.04186413902053712,0.20714285714285716,0.8850113377471358,0.924693421554534,0.95,0.95,0.95,0.15122631378186335
15837,interaction_development,0.9127503223182925,2,0.8776978417266187,0.03712480252764613,0.3237410071942446,0.8597034151803442,0.9155649053962943,0.95,0.95,0.95,0.18774037841482236
15837,feedback_development,0.9135572608291886,1,0.8551724137931035,0.04107424960505529,0.33793103448275863,0.846060118513712,0.9191576374020888,0.95,0.95,0.95,0.17336945039164442
15838,static_quality,0.58,99,0.6981132075471698,0.1966824644549763,0.3836477987421384,0.6850848907568035,0.34,0.24,0.34,0.4,0.62
15838,linear_development,0.9038586004331667,2,0.8486842105263158,0.036334913112164295,0.3157894736842105,0.8470618074425421,0.9142403543584946,0.95,0.95,0.95,0.19303858256602127
15838,interaction_development,0.9153233291349436,2,0.9,0.03949447077409163,0.21666666666666667,0.8910662718820899,0.927571772367446,0.95,0.95,0.95,0.1397129105302155
15838,feedback_development,0.9134569751975081,2,0.8194444444444444,0.0339652448657188,0.3333333333333333,0.8323088306398158,0.9187030169114742,0.95,0.95,0.95,0.175187932354103
15839,static_quality,0.58,99,0.656441717791411,0.18799368088467613,0.4785276073619632,0.6490945153568071,0.34,0.24,0.34,0.4,0.62
15839,linear_development,0.9061447750493044,2,0.8741258741258742,0.036334913112164295,0.2517482517482518,0.8716617266419558,0.9196509676166869,0.95,0.95,0.95,0.171396129533252
15839,interaction_development,0.913320366035013,2,0.8461538461538461,0.04107424960505529,0.3153846153846154,0.8464755126765485,0.9180875021892989,0.95,0.95,0.95,0.1776499912428039
15839,feedback_development,0.9134370346347476,2,0.8507462686567164,0.04344391785150079,0.30597014925373134,0.8499685626696881,0.9188762240354571,0.95,0.95,0.95,0.17449510385817127
15840,static_quality,0.58,99,0.7,0.19510268562401265,0.4076923076923077,0.6814410013367359,0.34,0.24,0.34,0.4,0.62
15840,linear_development,0.9099267365117896,2,0.8721804511278195,0.038704581358609796,0.20300751879699247,0.8806277934531668,0.9283969916947373,0.95,0.95,0.95,0.13641203322105025
15840,interaction_development,0.9136391167033062,2,0.9097222222222222,0.02527646129541864,0.24305555555555555,0.8927544641353011,0.9195304642296055,0.95,0.95,0.95,0.17187814308157776
15840,feedback_development,0.9149604089775989,2,0.859504132231405,0.03238546603475513,0.19834710743801653,0.8778744061562178,0.9257766991271943,0.95,0.95,0.95,0.14689320349122248
15841,static_quality,0.58,99,0.6538461538461539,0.1990521327014218,0.3769230769230769,0.6660357273058695,0.34,0.24,0.34,0.4,0.62
15841,linear_development,0.9064056365655617,2,0.8367346938775511,0.04107424960505529,0.2925170068027211,0.8457732064481769,0.9202683398718294,0.95,0.95,0.95,0.16892664051268205
15841,interaction_development,0.9126873347373775,2,0.8548387096774194,0.0339652448657188,0.27419354838709675,0.8599487609148821,0.9152906040065415,0.95,0.95,0.95,0.18883758397383374
15841,feedback_development,0.9123678065646208,2,0.8931297709923665,0.04186413902053712,0.366412213740458,0.857108297379059,0.913912334673557,0.95,0.95,0.95,0.1943506613057714
15842,static_quality,0.58,99,0.6511627906976745,0.19510268562401265,0.4263565891472868,0.6557314008596936,0.34,0.24,0.34,0.4,0.62
15842,linear_development,0.9057591339989105,2,0.8849557522123894,0.05608214849921011,0.25663716814159293,0.8715500952672512,0.9184741285688347,0.95,0.95,0.95,0.17610348572466078
