seed,model,stage,A_TF,I,C_T,R_C,H_self,joint_maturity_product,joint_interaction,ethical_sensitivity,target_reliability,decision_accuracy,high_stakes_accuracy,long_term_trajectory_value,ethical_sense_reliability_realized,deep_path_activation_rate
10901,static_reliability,1,0.21440442491030776,0.26564703936903744,0.32538992391235044,0.23139928771761814,0.7138582470474127,0.261684027432368,0.06214043158732608,0.6739427954251194,0.62,0.6363636363636364,0.6219512195121951,0.29818181818181816,0.5884892086330935,0.0
10901,linear_internal_map,1,0.21440442491030776,0.26564703936903744,0.32538992391235044,0.23139928771761814,0.7138582470474127,0.261684027432368,0.06214043158732608,0.6739427954251194,0.6112808206920539,0.6254545454545455,0.6215139442231076,0.28,0.592274678111588,0.0
10901,multiplicative_threshold,1,0.21440442491030776,0.26564703936903744,0.32538992391235044,0.23139928771761814,0.7138582470474127,0.261684027432368,0.06214043158732608,0.6739427954251194,0.5732021062045032,0.6045454545454545,0.6055226824457594,0.2409090909090909,0.5685425685425686,0.0
10901,static_reliability,2,0.2469729914439834,0.29451032757365603,0.3263542119263134,0.29078518945339416,0.7234839008119079,0.2858553886495554,0.07671352211778365,0.6868058859287312,0.62,0.5927272727272728,0.5836653386454184,0.21272727272727274,0.6086956521739131,0.0
10901,linear_internal_map,2,0.2469729914439834,0.29451032757365603,0.3263542119263134,0.29078518945339416,0.7234839008119079,0.2858553886495554,0.07671352211778365,0.6868058859287312,0.6225390133637424,0.5872727272727273,0.5968992248062015,0.20909090909090908,0.6293103448275862,0.0
10901,multiplicative_threshold,2,0.2469729914439834,0.29451032757365603,0.3263542119263134,0.29078518945339416,0.7234839008119079,0.2858553886495554,0.07671352211778365,0.6868058859287312,0.5836736492463891,0.610909090909091,0.6036585365853658,0.25636363636363635,0.6061452513966481,0.0
10901,static_reliability,3,0.27389780428901855,0.3146328220317182,0.4010839024077593,0.32103455702860656,0.8217024230574641,0.2879154739613958,0.08413712501195528,0.7189108073498313,0.62,0.6145454545454545,0.6064908722109533,0.26181818181818184,0.6212534059945504,0.0
10901,linear_internal_map,3,0.27389780428901855,0.3146328220317182,0.4010839024077593,0.32103455702860656,0.8217024230574641,0.2879154739613958,0.08413712501195528,0.7189108073498313,0.6318596428242547,0.6,0.5846456692913385,0.21636363636363637,0.6117804551539491,0.0
10901,multiplicative_threshold,3,0.27389780428901855,0.3146328220317182,0.4010839024077593,0.32103455702860656,0.8217024230574641,0.2879154739613958,0.08413712501195528,0.7189108073498313,0.5871623778180725,0.6309090909090909,0.6101364522417154,0.2672727272727273,0.6096904441453567,0.0
10901,static_reliability,4,0.4611662686225111,0.47478690468131624,0.490761522109604,0.476132511742647,0.6622854031658206,0.4441205695250317,0.20753556795604178,0.7513162978830186,0.62,0.5954545454545455,0.5966029723991507,0.2349090909090896,0.6276729559748427,0.3018181818181818
10901,linear_internal_map,4,0.4611662686225111,0.47478690468131624,0.490761522109604,0.476132511742647,0.6622854031658206,0.4441205695250317,0.20753556795604178,0.7513162978830186,0.6980177031942446,0.6627272727272727,0.7294117647058823,0.39545454545454295,0.7300771208226221,0.32727272727272727
10901,multiplicative_threshold,4,0.4611662686225111,0.47478690468131624,0.490761522109604,0.476132511742647,0.6622854031658206,0.4441205695250317,0.20753556795604178,0.7513162978830186,0.6671066410560432,0.6172727272727273,0.6379647749510763,0.2649999999999978,0.6486842105263158,0.3181818181818182
10901,static_reliability,5,0.6219312097227968,0.6646558022285403,0.6859987933983784,0.5930800494137397,0.531326874174956,0.6016295704570686,0.385739176766104,0.7917796634609613,0.62,0.6345454545454545,0.6372745490981964,0.2694545454545418,0.6174242424242424,0.72
10901,linear_internal_map,5,0.6219312097227968,0.6646558022285403,0.6859987933983784,0.5930800494137397,0.531326874174956,0.6016295704570686,0.385739176766104,0.7917796634609613,0.7688341746687888,0.74,0.7583333333333333,0.49077272727272286,0.7793594306049823,0.7663636363636364
10901,multiplicative_threshold,5,0.6219312097227968,0.6646558022285403,0.6859987933983784,0.5930800494137397,0.531326874174956,0.6016295704570686,0.385739176766104,0.7917796634609613,0.770303776924036,0.74,0.749498997995992,0.4758636363636324,0.7780517879161529,0.7372727272727273
10902,static_reliability,1,0.14611468533509286,0.1549212210454951,0.24831743430797443,0.21809455756437393,0.6588893996162841,0.210994146440802,0.03166550068313684,0.6421515466366303,0.62,0.6072727272727273,0.6042105263157894,0.26545454545454544,0.6086309523809523,0.0
10902,linear_internal_map,1,0.14611468533509286,0.1549212210454951,0.24831743430797443,0.21809455756437393,0.6588893996162841,0.210994146440802,0.03166550068313684,0.6421515466366303,0.5854466673711747,0.6081818181818182,0.6088794926004228,0.2718181818181818,0.5927672955974843,0.0
10902,multiplicative_threshold,1,0.14611468533509286,0.1549212210454951,0.24831743430797443,0.21809455756437393,0.6588893996162841,0.210994146440802,0.03166550068313684,0.6421515466366303,0.5512784566462618,0.5936363636363636,0.5976331360946746,0.22272727272727272,0.5322338830584707,0.0
10902,static_reliability,2,0.2157140111453451,0.2236035258171532,0.3052291400300928,0.2783957068424236,0.7766049069754679,0.24679924773458342,0.05411426250517766,0.6862076080142413,0.62,0.6036363636363636,0.6127744510978044,0.2509090909090909,0.6227461858529819,0.0
10902,linear_internal_map,2,0.2157140111453451,0.2236035258171532,0.3052291400300928,0.2783957068424236,0.7766049069754679,0.24679924773458342,0.05411426250517766,0.6862076080142413,0.605547711810925,0.6227272727272727,0.6252587991718427,0.29363636363636364,0.6050069541029207,0.0
10902,multiplicative_threshold,2,0.2157140111453451,0.2236035258171532,0.3052291400300928,0.2783957068424236,0.7766049069754679,0.24679924773458342,0.05411426250517766,0.6862076080142413,0.5671518548443997,0.6118181818181818,0.630859375,0.2681818181818182,0.5674157303370787,0.0
10902,static_reliability,3,0.34565761009165685,0.3502284588604365,0.48539737951012896,0.356220139737625,0.8441463895463753,0.31820431463866594,0.11064425162875884,0.7486051174922641,0.62,0.5981818181818181,0.580952380952381,0.19818181818181818,0.6031331592689295,0.0
10902,linear_internal_map,3,0.34565761009165685,0.3502284588604365,0.48539737951012896,0.356220139737625,0.8441463895463753,0.31820431463866594,0.11064425162875884,0.7486051174922641,0.6526095096168482,0.5872727272727273,0.6086065573770492,0.24,0.6443037974683544,0.0
10902,multiplicative_threshold,3,0.34565761009165685,0.3502284588604365,0.48539737951012896,0.356220139737625,0.8441463895463753,0.31820431463866594,0.11064425162875884,0.7486051174922641,0.6037473623190386,0.5945454545454546,0.5773195876288659,0.22181818181818183,0.6135204081632653,0.0
10902,static_reliability,4,0.4611614482425668,0.482156829254266,0.5318088770695256,0.39855637736601257,0.7019794392315601,0.4260951372564776,0.2005243639755819,0.7559800638702454,0.62,0.6118181818181818,0.6369168356997972,0.27045454545454334,0.59846547314578,0.3181818181818182
10902,linear_internal_map,4,0.4611614482425668,0.482156829254266,0.5318088770695256,0.39855637736601257,0.7019794392315601,0.4260951372564776,0.2005243639755819,0.7559800638702454,0.6947038887668553,0.6118181818181818,0.6222222222222222,0.2880454545454532,0.6666666666666666,0.29363636363636364
10902,multiplicative_threshold,4,0.4611614482425668,0.482156829254266,0.5318088770695256,0.39855637736601257,0.7019794392315601,0.4260951372564776,0.2005243639755819,0.7559800638702454,0.6609173575759104,0.6472727272727272,0.6851485148514852,0.342136363636361,0.6745932415519399,0.3209090909090909
10902,static_reliability,5,0.5980865263930071,0.7396157908900254,0.6871782863301744,0.5990888557274988,0.49008658565260615,0.621677944407968,0.4114107323078417,0.7810103850571717,0.62,0.6136363636363636,0.6168032786885246,0.23695454545454306,0.6084262701363073,0.7336363636363636
10902,linear_internal_map,5,0.5980865263930071,0.7396157908900254,0.6871782863301744,0.5990888557274988,0.49008658565260615,0.621677944407968,0.4114107323078417,0.7810103850571717,0.7773948584699608,0.7472727272727273,0.7525987525987526,0.49509090909090486,0.7791878172588832,0.7163636363636363
10902,multiplicative_threshold,5,0.5980865263930071,0.7396157908900254,0.6871782863301744,0.5990888557274988,0.49008658565260615,0.621677944407968,0.4114107323078417,0.7810103850571717,0.7846945375627278,0.7527272727272727,0.775,0.5037727272727246,0.7979924717691342,0.7245454545454545
10903,static_reliability,1,0.15011116485989856,0.26535449196378136,0.2990287097645746,0.22201455265016282,0.8013203750066468,0.2208500083507641,0.044605222401819584,0.6723236197793688,0.62,0.6209090909090909,0.6447876447876448,0.2863636363636364,0.6129032258064516,0.0
10903,linear_internal_map,1,0.15011116485989856,0.26535449196378136,0.2990287097645746,0.22201455265016282,0.8013203750066468,0.2208500083507641,0.044605222401819584,0.6723236197793688,0.5972938968818926,0.5754545454545454,0.562874251497006,0.17727272727272728,0.6021947873799726,0.0
10903,multiplicative_threshold,1,0.15011116485989856,0.26535449196378136,0.2990287097645746,0.22201455265016282,0.8013203750066468,0.2208500083507641,0.044605222401819584,0.6723236197793688,0.5584871949119018,0.6081818181818182,0.6345381526104418,0.2772727272727273,0.5853658536585366,0.0
10903,static_reliability,2,0.24386119604473294,0.22202533542068137,0.37457095717139255,0.3044971825832404,0.694510538283493,0.28518834268938476,0.06674407054009218,0.6878613419073579,0.62,0.6290909090909091,0.6,0.2727272727272727,0.6344238975817923,0.0
10903,linear_internal_map,2,0.24386119604473294,0.22202533542068137,0.37457095717139255,0.3044971825832404,0.694510538283493,0.28518834268938476,0.06674407054009218,0.6878613419073579,0.619430718231154,0.6181818181818182,0.6147186147186147,0.29454545454545455,0.6434426229508197,0.0
10903,multiplicative_threshold,2,0.24386119604473294,0.22202533542068137,0.37457095717139255,0.3044971825832404,0.694510538283493,0.28518834268938476,0.06674407054009218,0.6878613419073579,0.5793664113109279,0.6018181818181818,0.6168958742632613,0.24727272727272728,0.570054945054945,0.0
10903,static_reliability,3,0.3300892008135941,0.3315616942921363,0.419611631637465,0.340375022009284,0.8396317405212753,0.30187271210042965,0.099844949804626,0.7363196271385144,0.62,0.6136363636363636,0.594704684317719,0.25181818181818183,0.6181102362204725,0.0
10903,linear_internal_map,3,0.3300892008135941,0.3315616942921363,0.419611631637465,0.340375022009284,0.8396317405212753,0.30187271210042965,0.099844949804626,0.7363196271385144,0.6424985737624351,0.6027272727272728,0.5976095617529881,0.23545454545454544,0.664490861618799,0.0
10903,multiplicative_threshold,3,0.3300892008135941,0.3315616942921363,0.419611631637465,0.340375022009284,0.8396317405212753,0.30187271210042965,0.099844949804626,0.7363196271385144,0.5962719670960203,0.5963636363636363,0.5987780040733197,0.2381818181818182,0.5966277561608301,0.0
10903,static_reliability,4,0.40202137823871575,0.4785247887795654,0.4941981787758727,0.4264906582534433,0.7200932281900192,0.40831518509674997,0.17820831037437562,0.7457517769335611,0.62,0.6154545454545455,0.6288032454361054,0.26754545454545275,0.6228419654714475,0.30363636363636365
10903,linear_internal_map,4,0.40202137823871575,0.4785247887795654,0.4941981787758727,0.4264906582534433,0.7200932281900192,0.40831518509674997,0.17820831037437562,0.7457517769335611,0.685752463925983,0.6536363636363637,0.6857142857142857,0.3368181818181791,0.6736292428198434,0.33636363636363636
10903,multiplicative_threshold,4,0.40202137823871575,0.4785247887795654,0.4941981787758727,0.4264906582534433,0.7200932281900192,0.40831518509674997,0.17820831037437562,0.7457517769335611,0.6483442236746528,0.6427272727272727,0.6517311608961304,0.31613636363636144,0.6632653061224489,0.31363636363636366
10903,static_reliability,5,0.6239687199863451,0.6649191441651754,0.7060623387901559,0.6369289467655067,0.3954764474361649,0.6463321855607413,0.41520147623192694,0.77558108779941,0.62,0.6409090909090909,0.6480331262939959,0.2957272727272683,0.646095717884131,0.7218181818181818
10903,linear_internal_map,5,0.6239687199863451,0.6649191441651754,0.7060623387901559,0.6369289467655067,0.3954764474361649,0.6463321855607413,0.41520147623192694,0.77558108779941,0.7797022771390633,0.7190909090909091,0.718503937007874,0.4229999999999943,0.7594458438287154,0.7218181818181818
10903,multiplicative_threshold,5,0.6239687199863451,0.6649191441651754,0.7060623387901559,0.6369289467655067,0.3954764474361649,0.6463321855607413,0.41520147623192694,0.77558108779941,0.7907244134183428,0.740909090909091,0.7363083164300203,0.4682727272727219,0.7807017543859649,0.7254545454545455
10904,static_reliability,1,0.1997950822024751,0.14457325574690427,0.33042177007203116,0.2798956317057484,0.6911835743858614,0.24170608515602554,0.04228533398310291,0.6719436274212913,0.62,0.6063636363636363,0.6257796257796258,0.2790909090909091,0.6224066390041494,0.0
10904,linear_internal_map,1,0.1997950822024751,0.14457325574690427,0.33042177007203116,0.2798956317057484,0.6911835743858614,0.24170608515602554,0.04228533398310291,0.6719436274212913,0.599916951018308,0.5972727272727273,0.5875251509054326,0.22454545454545455,0.6096866096866097,0.0
10904,multiplicative_threshold,1,0.1997950822024751,0.14457325574690427,0.33042177007203116,0.2798956317057484,0.6911835743858614,0.24170608515602554,0.04228533398310291,0.6719436274212913,0.5612669356009878,0.59,0.5765595463137996,0.18272727272727274,0.5398230088495575,0.0
10904,static_reliability,2,0.21303706715602116,0.25789173436072876,0.35911913575454635,0.24519348076141173,0.7805302626240459,0.2542160354446019,0.05928868766573461,0.6895286958563183,0.62,0.5918181818181818,0.5768421052631579,0.22636363636363635,0.6169014084507042,0.0
10904,linear_internal_map,2,0.21303706715602116,0.25789173436072876,0.35911913575454635,0.24519348076141173,0.7805302626240459,0.2542160354446019,0.05928868766573461,0.6895286958563183,0.6109404315720729,0.5981818181818181,0.6244897959183674,0.2636363636363636,0.6262341325811002,0.0
10904,multiplicative_threshold,2,0.21303706715602116,0.25789173436072876,0.35911913575454635,0.24519348076141173,0.7805302626240459,0.2542160354446019,0.05928868766573461,0.6895286958563183,0.5706601351996369,0.5927272727272728,0.6086956521739131,0.24909090909090909,0.5969529085872576,0.0
10904,static_reliability,3,0.27992100622149385,0.34087887704766695,0.4053337657251308,0.2757314929097978,0.859790877896506,0.27223389781531143,0.08367164605395043,0.7230848509453838,0.62,0.5981818181818181,0.594059405940594,0.22545454545454546,0.5802139037433155,0.0
10904,linear_internal_map,3,0.27992100622149385,0.34087887704766695,0.4053337657251308,0.2757314929097978,0.859790877896506,0.27223389781531143,0.08367164605395043,0.7230848509453838,0.6310984434681361,0.610909090909091,0.6137339055793991,0.28363636363636363,0.6120805369127517,0.0
10904,multiplicative_threshold,3,0.27992100622149385,0.34087887704766695,0.4053337657251308,0.2757314929097978,0.859790877896506,0.27223389781531143,0.08367164605395043,0.7230848509453838,0.5841441929494153,0.6118181818181818,0.6174089068825911,0.2681818181818182,0.6214765100671141,0.0
10904,static_reliability,4,0.49947236182118926,0.4236106693915954,0.5230429191540489,0.5408098056268984,0.6696662133539295,0.4562497572318822,0.21230879838556158,0.7687948849251418,0.62,0.5963636363636363,0.5546218487394958,0.1949999999999985,0.5682102628285357,0.3181818181818182
10904,linear_internal_map,4,0.49947236182118926,0.4236106693915954,0.5230429191540489,0.5408098056268984,0.6696662133539295,0.4562497572318822,0.21230879838556158,0.7687948849251418,0.7032125373618189,0.6436363636363637,0.708779443254818,0.3810909090909067,0.7293519695044473,0.3054545454545455
10904,multiplicative_threshold,4,0.49947236182118926,0.4236106693915954,0.5230429191540489,0.5408098056268984,0.6696662133539295,0.4562497572318822,0.21230879838556158,0.7687948849251418,0.6712946516236746,0.6145454545454545,0.654510556621881,0.27022727272727115,0.6435768261964736,0.3409090909090909
10904,static_reliability,5,0.6262095364212289,0.6792217071949688,0.623885537686467,0.6182588631843247,0.5246704297169853,0.600344128131244,0.3902627136198507,0.7867497220226074,0.62,0.62,0.602020202020202,0.225272727272724,0.6094527363184079,0.730909090909091
10904,linear_internal_map,5,0.6262095364212289,0.6792217071949688,0.623885537686467,0.6182588631843247,0.5246704297169853,0.600344128131244,0.3902627136198507,0.7867497220226074,0.7684038557626552,0.7190909090909091,0.7221095334685599,0.4335909090909034,0.7478152309612984,0.7281818181818182
10904,multiplicative_threshold,5,0.6262095364212289,0.6792217071949688,0.623885537686467,0.6182588631843247,0.5246704297169853,0.600344128131244,0.3902627136198507,0.7867497220226074,0.7719722827839612,0.730909090909091,0.7160751565762005,0.44686363636363047,0.7527812113720643,0.7354545454545455
10905,static_reliability,1,0.12354241356127121,0.22561547414949606,0.31487908985531854,0.251585842300668,0.6882826789667248,0.23310692949881992,0.03950586467036195,0.6527410885139444,0.62,0.6227272727272727,0.6319148936170212,0.30818181818181817,0.6229985443959243,0.0
10905,linear_internal_map,1,0.12354241356127121,0.22561547414949606,0.31487908985531854,0.251585842300668,0.6882826789667248,0.23310692949881992,0.03950586467036195,0.6527410885139444,0.5976737887334742,0.59,0.5625,0.18272727272727274,0.6348973607038123,0.0
10905,multiplicative_threshold,1,0.12354241356127121,0.22561547414949606,0.31487908985531854,0.251585842300668,0.6882826789667248,0.23310692949881992,0.03950586467036195,0.6527410885139444,0.5585517104713397,0.6090909090909091,0.6072874493927125,0.25636363636363635,0.5695652173913044,0.0
10905,static_reliability,2,0.24814062507230408,0.29077795206077256,0.35193944220415896,0.249772127775131,0.7361010891656891,0.2784465053432784,0.07443638649878273,0.6885432892226631,0.62,0.5872727272727273,0.5756385068762279,0.19454545454545455,0.6082036775106082,0.0
10905,linear_internal_map,2,0.24814062507230408,0.29077795206077256,0.35193944220415896,0.249772127775131,0.7361010891656891,0.2784465053432784,0.07443638649878273,0.6885432892226631,0.6206649005318509,0.600909090909091,0.5792682926829268,0.22454545454545455,0.6413199426111909,0.0
10905,multiplicative_threshold,2,0.24814062507230408,0.29077795206077256,0.35193944220415896,0.249772127775131,0.7361010891656891,0.2784465053432784,0.07443638649878273,0.6885432892226631,0.5813836532912788,0.6227272727272727,0.62882096069869,0.31363636363636366,0.5726744186046512,0.0
10905,static_reliability,3,0.3535127502655901,0.3281010940820442,0.4289810798860552,0.34433742278430485,0.818453885161488,0.31518418413915317,0.10781741932042223,0.7386918516449428,0.62,0.5881818181818181,0.592436974789916,0.23545454545454544,0.6351706036745407,0.0
10905,linear_internal_map,3,0.3535127502655901,0.3281010940820442,0.4289810798860552,0.34433742278430485,0.818453885161488,0.31518418413915317,0.10781741932042223,0.7386918516449428,0.6467268861600826,0.5854545454545454,0.5914634146341463,0.22,0.6380697050938338,0.0
10905,multiplicative_threshold,3,0.3535127502655901,0.3281010940820442,0.4289810798860552,0.34433742278430485,0.818453885161488,0.31518418413915317,0.10781741932042223,0.7386918516449428,0.6020164692596249,0.61,0.5905349794238683,0.24818181818181817,0.6047120418848168,0.0
10905,static_reliability,4,0.491333175442484,0.4947809844712643,0.49243490107107685,0.43852175075528177,0.7278580379258296,0.42754803351582005,0.21073187974810437,0.7650240960855692,0.62,0.6018181818181818,0.60625,0.2421363636363621,0.6140350877192983,0.3209090909090909
10905,linear_internal_map,4,0.491333175442484,0.4947809844712643,0.49243490107107685,0.43852175075528177,0.7278580379258296,0.42754803351582005,0.21073187974810437,0.7650240960855692,0.6984879178915144,0.6172727272727273,0.6779324055666004,0.30645454545454337,0.6912144702842378,0.32545454545454544
10905,multiplicative_threshold,4,0.491333175442484,0.4947809844712643,0.49243490107107685,0.43852175075528177,0.7278580379258296,0.42754803351582005,0.21073187974810437,0.7650240960855692,0.6654660355270514,0.6454545454545455,0.6989898989898989,0.35886363636363416,0.6954248366013072,0.31363636363636366
10905,static_reliability,5,0.6784631173508382,0.7217224958423728,0.7001832249958669,0.6480615772644313,0.4808916890853295,0.6492268739209934,0.4531148067279977,0.8004365136629766,0.62,0.6218181818181818,0.5936170212765958,0.23763636363636026,0.6169950738916257,0.7381818181818182
10905,linear_internal_map,5,0.6784631173508382,0.7217224958423728,0.7001832249958669,0.6480615772644313,0.4808916890853295,0.6492268739209934,0.4531148067279977,0.8004365136629766,0.7895540967058949,0.7636363636363637,0.7669491525423728,0.5254090909090887,0.797859690844233,0.7645454545454545
10905,multiplicative_threshold,5,0.6784631173508382,0.7217224958423728,0.7001832249958669,0.6480615772644313,0.4808916890853295,0.6492268739209934,0.4531148067279977,0.8004365136629766,0.8071690561315378,0.7754545454545455,0.7568093385214008,0.5110454545454519,0.8212974296205631,0.7427272727272727
10906,static_reliability,1,0.17970743577938766,0.21304127362727487,0.32992335525146593,0.20191023259085428,0.6747416521461725,0.24197245325816846,0.04711389083852666,0.6588752172580573,0.62,0.5945454545454546,0.5880077369439072,0.20727272727272728,0.5891016200294551,0.0
10906,linear_internal_map,1,0.17970743577938766,0.21304127362727487,0.32992335525146593,0.20191023259085428,0.6747416521461725,0.24197245325816846,0.04711389083852666,0.6588752172580573,0.6007960172952803,0.600909090909091,0.5740365111561866,0.2190909090909091,0.632183908045977,0.0
10906,multiplicative_threshold,1,0.17970743577938766,0.21304127362727487,0.32992335525146593,0.20191023259085428,0.6747416521461725,0.24197245325816846,0.04711389083852666,0.6588752172580573,0.5633428757386515,0.6218181818181818,0.6214574898785425,0.2818181818181818,0.5788690476190477,0.0
10906,static_reliability,2,0.2271626705304436,0.24171187847022838,0.3590082604081367,0.31869812510297,0.763121241855471,0.27197501245547834,0.06356322960172527,0.6954273229491532,0.62,0.6254545454545455,0.6174636174636174,0.2909090909090909,0.6073446327683616,0.0
10906,linear_internal_map,2,0.2271626705304436,0.24171187847022838,0.3590082604081367,0.31869812510297,0.763121241855471,0.27197501245547834,0.06356322960172527,0.6954273229491532,0.6167455551172316,0.610909090909091,0.5924453280318092,0.2381818181818182,0.6438356164383562,0.0
10906,multiplicative_threshold,2,0.2271626705304436,0.24171187847022838,0.3590082604081367,0.31869812510297,0.763121241855471,0.27197501245547834,0.06356322960172527,0.6954273229491532,0.5756520586747107,0.6336363636363637,0.6497890295358649,0.33181818181818185,0.5633001422475107,0.0
10906,static_reliability,3,0.2873641187968518,0.29360531293942943,0.40547394105841317,0.3448455320040996,0.7923903655735147,0.30047358665884333,0.08718921874702251,0.7191138930947876,0.62,0.6254545454545455,0.6244979919678715,0.28545454545454546,0.638700947225981,0.0
10906,linear_internal_map,3,0.2873641187968518,0.29360531293942943,0.40547394105841317,0.3448455320040996,0.7923903655735147,0.30047358665884333,0.08718921874702251,0.7191138930947876,0.6342321595779815,0.5981818181818181,0.6041237113402061,0.24909090909090909,0.6427640156453716,0.0
10906,multiplicative_threshold,3,0.2873641187968518,0.29360531293942943,0.40547394105841317,0.3448455320040996,0.7923903655735147,0.30047358665884333,0.08718921874702251,0.7191138930947876,0.5907047174723413,0.6272727272727273,0.6125,0.28909090909090907,0.5914718019257221,0.0
10906,static_reliability,4,0.44759897649639546,0.44454470488915804,0.5116523983653236,0.4790686318170554,0.685221026537637,0.4337471139615222,0.19354861259474054,0.7550291982993589,0.62,0.5918181818181818,0.5925925925925926,0.21654545454545304,0.6010430247718384,0.3054545454545455
10906,linear_internal_map,4,0.44759897649639546,0.44454470488915804,0.5116523983653236,0.4790686318170554,0.685221026537637,0.4337471139615222,0.19354861259474054,0.7550291982993589,0.6936467321180706,0.6281818181818182,0.6831275720164609,0.3325454545454526,0.6947637292464879,0.31272727272727274
10906,multiplicative_threshold,4,0.44759897649639546,0.44454470488915804,0.5116523983653236,0.4790686318170554,0.685221026537637,0.4337471139615222,0.19354861259474054,0.7550291982993589,0.659364897802865,0.6272727272727273,0.6215139442231076,0.26645454545454383,0.6331592689295039,0.30727272727272725
10906,static_reliability,5,0.6743494651269029,0.7076284641824567,0.7256078634553574,0.6327703689832056,0.5109205223309321,0.6397400988913721,0.44098885307369134,0.8061345786427365,0.62,0.6181818181818182,0.592901878914405,0.22595454545454172,0.6079613992762364,0.7536363636363637
10906,linear_internal_map,5,0.6743494651269029,0.7076284641824567,0.7256078634553574,0.6327703689832056,0.5109205223309321,0.6397400988913721,0.44098885307369134,0.8061345786427365,0.7869384201326881,0.7427272727272727,0.7355371900826446,0.4716818181818127,0.7781731909845789,0.7663636363636364
