seed,model,final_ethical_signal_quality,phase_crossing_index,irreversible_recall_final_phase,false_alarm_rate_final_phase,irreversible_core_violation_rate_final_phase,net_vigilance_value_final_phase,developmental_maturity_final,final_TF,final_I,final_A,final_H
15619,feedback_development,0.9157739391814324,2,0.8888888888888888,0.0325,0.2222222222222222,0.8864216464327703,0.929851472189601,0.95,0.95,0.95,0.13059411124159576
15620,static_quality,0.58,99,0.7282608695652174,0.175,0.32608695652173914,0.7145,0.34,0.24,0.34,0.4,0.62
15620,linear_development,0.9046820517781294,3,0.8850574712643678,0.04,0.1839080459770115,0.8891965606402827,0.9159096470907845,0.9259808056049071,0.95,0.9415637938986113,0.15390601114038022
15620,interaction_development,0.9138960191099323,2,0.8782608695652174,0.035,0.25217391304347825,0.874867011562142,0.9204364155455825,0.9403989113665004,0.95,0.95,0.15865324918416993
15620,feedback_development,0.9146757438312842,2,0.87,0.034166666666666665,0.24,0.8738680282413593,0.9243934103632362,0.95,0.95,0.95,0.15242635854705475
15621,static_quality,0.58,99,0.717391304347826,0.19,0.42391304347826086,0.6870434782608695,0.34,0.24,0.34,0.4,0.62
15621,linear_development,0.9031999766518402,2,0.9247311827956989,0.04,0.1935483870967742,0.9048993513364857,0.9123808967900956,0.9213895087852131,0.95,0.9379390858830634,0.1598050075078939
15621,interaction_development,0.9123068137619568,3,0.8452380952380952,0.03333333333333333,0.2261904761904762,0.8652984030166745,0.9124992220295709,0.9237196930346957,0.95,0.9397787050273917,0.1635015099438037
15621,feedback_development,0.9146069179674063,2,0.9230769230769231,0.03666666666666667,0.24358974358974358,0.8965243710284444,0.9242927783561503,0.95,0.95,0.95,0.15282888657539848
15622,static_quality,0.58,99,0.7209302325581395,0.18083333333333335,0.3488372093023256,0.705484496124031,0.34,0.24,0.34,0.4,0.62
15622,linear_development,0.9076453984024431,2,0.9052631578947369,0.03666666666666667,0.21052631578947367,0.89407663432177,0.9232774428857822,0.9442166719662608,0.95,0.95,0.15110690042313207
15622,interaction_development,0.9130898766990247,2,0.8865979381443299,0.030833333333333334,0.23711340206185566,0.8823432065907644,0.9163786368112669,0.9315509616253417,0.95,0.9459612854936913,0.1619976998739655
15622,feedback_development,0.9151612282825566,2,0.9278350515463918,0.0325,0.18556701030927836,0.9111865553764041,0.9267655581644128,0.95,0.95,0.95,0.14293776734234856
15623,static_quality,0.58,99,0.75,0.18083333333333335,0.3645833333333333,0.7154166666666667,0.34,0.24,0.34,0.4,0.62
15623,linear_development,0.9074912193239488,2,0.9156626506024096,0.0375,0.2289156626506024,0.8948887431395561,0.9225981412474973,0.9411119787909116,0.95,0.95,0.15071941380092224
15623,interaction_development,0.913511885644029,3,0.9080459770114943,0.04416666666666667,0.20689655172413793,0.8954348288236158,0.9185883440617872,0.9378344899066504,0.95,0.95,0.16348111365950133
15623,feedback_development,0.9150372531181157,2,0.9090909090909091,0.045,0.2077922077922078,0.8957880555001847,0.9260638447269941,0.95,0.95,0.9462855177807291,0.14203013887275256
15624,static_quality,0.58,99,0.7373737373737373,0.17083333333333334,0.3838383838383838,0.7078838383838383,0.34,0.24,0.34,0.4,0.62
15624,linear_development,0.9112474289267843,2,0.9387755102040817,0.035,0.17346938775510204,0.9174422163798339,0.9315414974447247,0.95,0.95,0.95,0.12383401022110109
15624,interaction_development,0.9142220372434378,2,0.9072164948453608,0.04083333333333333,0.17525773195876287,0.9021625152085089,0.9218363789603696,0.9355487721890997,0.95,0.949117451728237,0.14732070807585815
15624,feedback_development,0.915373183511053,2,0.8556701030927835,0.0425,0.23711340206185566,0.8664348435060394,0.9278211823795953,0.95,0.95,0.95,0.1387152704816185
15625,static_quality,0.58,99,0.723404255319149,0.17416666666666666,0.3617021276595745,0.7053581560283688,0.34,0.24,0.34,0.4,0.62
15625,linear_development,0.9061906591374489,2,0.945054945054945,0.03,0.21978021978021978,0.9112472801892987,0.9195015693748783,0.9311377883554746,0.95,0.945635096070112,0.14876660692607332
15625,interaction_development,0.9135670639600775,2,0.9320388349514563,0.03833333333333333,0.2524271844660194,0.8983004317622965,0.9188922262125627,0.93967720950097,0.95,0.95,0.16410830465071924
15625,feedback_development,0.9155479736117267,2,0.9175257731958762,0.0375,0.1958762886597938,0.9035435362479445,0.9287011003072134,0.95,0.95,0.95,0.13519559877114576
15626,static_quality,0.58,99,0.6329113924050633,0.16333333333333333,0.4177215189873418,0.6555991561181435,0.34,0.24,0.34,0.4,0.62
15626,linear_development,0.9010048232382808,3,0.8902439024390244,0.045,0.23170731707317074,0.880419016168669,0.9071543410435257,0.9199573687374554,0.95,0.9368084490032547,0.17814845356660766
15626,interaction_development,0.9147464156340503,2,0.9583333333333334,0.04,0.14583333333333334,0.931295295678441,0.924454330836913,0.9382074829672105,0.95,0.95,0.14039015961955845
15626,feedback_development,0.915052865156358,2,0.9358974358974359,0.041666666666666664,0.15384615384615385,0.9193092118247359,0.9261710502660193,0.95,0.95,0.9475631093655309,0.1428789083014537
15627,static_quality,0.58,99,0.6551724137931034,0.19666666666666666,0.42528735632183906,0.6574367816091954,0.34,0.24,0.34,0.4,0.62
15627,linear_development,0.9070700362397539,3,0.9150943396226415,0.04,0.16981132075471697,0.9058906941152084,0.9215953243803667,0.9339784588984938,0.95,0.9478777307093377,0.14547489208636444
15627,interaction_development,0.9111312073886352,3,0.9176470588235294,0.03916666666666667,0.24705882352941178,0.8923657595396678,0.9072571348952773,0.9204376245250306,0.95,0.9371875983092351,0.17859668325315683
15627,feedback_development,0.9152787242084652,2,0.9313725490196079,0.04,0.20588235294117646,0.907232985101858,0.927349207482179,0.95,0.95,0.95,0.14060317007128392
15628,static_quality,0.58,99,0.7558139534883721,0.17166666666666666,0.3488372093023256,0.723015503875969,0.34,0.24,0.34,0.4,0.62
15628,linear_development,0.9076117415461273,2,0.9263157894736842,0.04,0.2,0.904983866495077,0.9228850989193508,0.9455434707647156,0.95,0.95,0.15400307508731237
15628,interaction_development,0.9132040757486541,2,0.9058823529411765,0.03666666666666667,0.23529411764705882,0.8902355133230825,0.9168041360255011,0.929460004241211,0.95,0.9443105296641144,0.1565539898033209
15628,feedback_development,0.9136215762037605,2,0.865546218487395,0.04,0.29411764705882354,0.8597155053381271,0.9194504396686094,0.95,0.95,0.95,0.1721982413255621
15629,static_quality,0.58,99,0.74,0.17583333333333334,0.35,0.7148333333333333,0.34,0.24,0.34,0.4,0.62
15629,linear_development,0.9084046313392129,2,0.9072164948453608,0.034166666666666665,0.17525773195876287,0.9026232376562084,0.9247729317600307,0.9385782380694072,0.95,0.95,0.13948651102928405
15629,interaction_development,0.9116415228617447,2,0.8888888888888888,0.034166666666666665,0.2777777777777778,0.8743573395403728,0.9098098838980629,0.9277413419810552,0.95,0.9429536910376756,0.1814554974264787
15629,feedback_development,0.9145691483226466,2,0.9560439560439561,0.030833333333333334,0.10989010989010989,0.9392604638234886,0.9236823016659017,0.95,0.95,0.9422629246684083,0.14753371800480133
15630,static_quality,0.58,99,0.7283950617283951,0.18916666666666668,0.345679012345679,0.7078086419753087,0.34,0.24,0.34,0.4,0.62
15630,linear_development,0.9015909212129534,3,0.875,0.03833333333333333,0.25,0.8713219715152764,0.908549812411794,0.9213895087852131,0.95,0.9379390858830634,0.17512934502110014
15630,interaction_development,0.9133309379411383,2,0.8762886597938144,0.034166666666666665,0.21649484536082475,0.881197235192889,0.9174250298275187,0.9303039447504692,0.95,0.9449767984872129,0.15558062392760685
15630,feedback_development,0.915294086247296,2,0.9,0.03833333333333333,0.175,0.8996274462704278,0.9274193092831412,0.95,0.95,0.9497262105357603,0.14004897340319544
15631,static_quality,0.58,99,0.7160493827160493,0.2075,0.35802469135802467,0.6961172839506172,0.34,0.24,0.34,0.4,0.62
15631,linear_development,0.9085612113333589,2,0.891566265060241,0.03916666666666667,0.20481927710843373,0.8886918122220921,0.9251457412699022,0.9378344899066504,0.95,0.95,0.13725152482704114
15631,interaction_development,0.9148507981093905,2,0.8571428571428571,0.0425,0.22857142857142856,0.8687276197164087,0.9254761575294406,0.9477898850865832,0.95,0.95,0.14588525496882093
15631,feedback_development,0.9156008639742659,2,0.9361702127659575,0.03916666666666667,0.20212765957446807,0.9103578600925937,0.9289690543799723,0.95,0.95,0.95,0.1341237824801102
15632,static_quality,0.58,99,0.775,0.16916666666666666,0.3,0.7419166666666667,0.34,0.24,0.34,0.4,0.62
15632,linear_development,0.907300321451271,2,0.9069767441860465,0.035833333333333335,0.18604651162790697,0.8998586141091633,0.9221436225030264,0.9385782380694072,0.95,0.95,0.1500037480573012
15632,interaction_development,0.9144530946599477,2,0.9230769230769231,0.04,0.24175824175824176,0.8962009312319592,0.9230699657614754,0.9400391462439642,0.95,0.95,0.14775928319806322
15632,feedback_development,0.9131902389168349,2,0.9278350515463918,0.041666666666666664,0.21649484536082475,0.9028720066279032,0.9171474964542552,0.95,0.95,0.9386815826595585,0.17009159684253747
15633,static_quality,0.58,99,0.5824175824175825,0.18166666666666667,0.4725274725274725,0.6182490842490842,0.34,0.24,0.34,0.4,0.62
15633,linear_development,0.9020007412853037,2,0.8902439024390244,0.04833333333333333,0.3048780487804878,0.8652675908675924,0.9095255744888187,0.9250845167634653,0.95,0.9408561974448414,0.17783841625303187
15633,interaction_development,0.9115623583950045,2,0.8354430379746836,0.03666666666666667,0.22784810126582278,0.8597807672613604,0.9092567782306965,0.9237196930346957,0.95,0.9397787050273917,0.17647128513930138
15633,feedback_development,0.9145515276403402,2,0.9509803921568627,0.03166666666666667,0.18627450980392157,0.9215356703225216,0.9237964482455132,0.95,0.95,0.95,0.1548142070179468
15634,static_quality,0.58,99,0.75,0.19333333333333333,0.31521739130434784,0.7227898550724637,0.34,0.24,0.34,0.4,0.62
15634,linear_development,0.9069833205525315,2,0.9157894736842105,0.03166666666666667,0.17894736842105263,0.9060299542232306,0.9213888584584086,0.9319616558555897,0.95,0.9462855177807291,0.1426917398026845
15634,interaction_development,0.9145395661814439,2,0.8818181818181818,0.035833333333333335,0.22727272727272727,0.8813779046241863,0.9235204533532968,0.9414653069181661,0.95,0.95,0.14738349350497876
15634,feedback_development,0.9137572531238118,2,0.8695652173913043,0.03666666666666667,0.21739130434782608,0.8775563415917602,0.9200150873926729,0.95,0.95,0.9481904643250817,0.16813011475438988
15635,static_quality,0.58,99,0.7303370786516854,0.17083333333333334,0.34831460674157305,0.7118220973782772,0.34,0.24,0.34,0.4,0.62
15635,linear_development,0.9065637341377708,2,0.7978723404255319,0.0425,0.2765957446808511,0.8312079643759848,0.9203898431851686,0.9418165150766571,0.95,0.95,0.16025714233598262
15635,interaction_development,0.9148047424233412,2,0.9294117647058824,0.043333333333333335,0.2,0.9067893388144816,0.9247253525003313,0.937459245378924,0.95,0.95,0.1385578353775991
15635,feedback_development,0.9137788307292551,2,0.9325842696629213,0.034166666666666665,0.1797752808988764,0.9139413564445942,0.9198738495424652,0.95,0.95,0.9397787050273917,0.16028330685753064
15636,static_quality,0.58,99,0.7037037037037037,0.1775,0.35802469135802467,0.6965617283950618,0.34,0.24,0.34,0.4,0.62
15636,linear_development,0.9031622240166699,3,0.8571428571428571,0.030833333333333334,0.25274725274725274,0.864472502100669,0.9122910095634997,0.9303039447504692,0.95,0.9449767984872129,0.17611670498368287
15636,interaction_development,0.9128775728060041,2,0.86,0.04583333333333333,0.28,0.8587649692542341,0.9157779019989035,0.93967720950097,0.95,0.95,0.17656560150535594
15636,feedback_development,0.9140116681476717,2,0.8857142857142857,0.041666666666666664,0.18571428571428572,0.8901969883173888,0.9210643784731734,0.95,0.95,0.9436361930781008,0.15937867918540707
15637,static_quality,0.58,99,0.6972477064220184,0.17166666666666666,0.3944954128440367,0.6875290519877676,0.34,0.24,0.34,0.4,0.62
15637,linear_development,0.9037411389204022,3,0.9565217391304348,0.04583333333333333,0.18478260869565216,0.9198727650409589,0.91366937838191,0.9273051730191701,0.95,0.9426093471203979,0.16523700661192814
15637,interaction_development,0.9139162605400598,2,0.9019607843137255,0.03833333333333333,0.2647058823529412,0.8823619488849306,0.9206064078121851,0.9432004012771991,0.95,0.95,0.16077477002845877
15637,feedback_development,0.9142793673848859,2,0.8804347826086957,0.0375,0.2391304347826087,0.8780114703251243,0.9227834040867091,0.95,0.95,0.949117451728237,0.15798383538140023
15638,static_quality,0.58,99,0.7023809523809523,0.17666666666666667,0.39285714285714285,0.6891666666666667,0.34,0.24,0.34,0.4,0.62
15638,linear_development,0.9092506971669638,2,0.9,0.03333333333333333,0.19090909090909092,0.8965391197265598,0.9267873742070567,0.9428575465565383,0.95,0.95,0.13570804972831163
15638,interaction_development,0.9109534490534028,3,0.8505747126436781,0.03666666666666667,0.2988505747126437,0.8522981897718035,0.906536085398709,0.9209149987778804,0.95,0.9375644727193797,0.18233512990242395
15638,feedback_development,0.9147503958416993,2,0.9042553191489362,0.03916666666666667,0.20212765957446807,0.8958685877450493,0.9247541060192355,0.95,0.95,0.95,0.15098357592305767
15639,static_quality,0.58,99,0.7195121951219512,0.17166666666666666,0.4146341463414634,0.693520325203252,0.34,0.24,0.34,0.4,0.62
15639,linear_development,0.9022595524700925,2,0.9506172839506173,0.04083333333333333,0.19753086419753085,0.9154438711421189,0.9106059408458859,0.9237196930346957,0.95,0.9397787050273917,0.17107463467854386
15639,interaction_development,0.9144346697927485,2,0.9176470588235294,0.034166666666666665,0.15294117647058825,0.9126848083120495,0.9229643986455888,0.9393130880291448,0.95,0.95,0.14745549344678943
15639,feedback_development,0.9144972632300319,2,0.8723404255319149,0.045,0.26595744680851063,0.8675362916121644,0.9235369123204726,0.95,0.95,0.95,0.15585235071810896
15640,static_quality,0.58,99,0.7755102040816326,0.18916666666666668,0.3469387755102041,0.7287585034013606,0.34,0.24,0.34,0.4,0.62
15640,linear_development,0.9067288371735467,2,0.9113924050632911,0.03916666666666667,0.20253164556962025,0.8977962454072557,0.9207829456513019,0.9311377883554746,0.95,0.945635096070112,0.14364110182037887
15640,interaction_development,0.9136876744396702,2,0.8791208791208791,0.03333333333333333,0.16483516483516483,0.8930238471366465,0.9194789322412782,0.9303039447504692,0.95,0.9449767984872129,0.14736501427256923
15640,feedback_development,0.91400228320047,2,0.9404761904761905,0.0375,0.2261904761904762,0.907576532956261,0.9209369844620373,0.95,0.95,0.940499192600444,0.15675125475229454
15641,static_quality,0.58,99,0.7010309278350515,0.18583333333333332,0.38144329896907214,0.6890085910652921,0.34,0.24,0.34,0.4,0.62
