seed,condition,dt,mean_response,mean_credit
26400,NO_REPLENISH,85,0.013161594458504615,0.2800000000000001
26400,NO_REPLENISH,86,0.013166813375307137,0.2800000000000001
26400,NO_REPLENISH,87,0.01323551440727573,0.2800000000000001
26400,NO_REPLENISH,88,0.013337416608931422,0.2800000000000001
26400,NO_REPLENISH,89,0.013333734843182303,0.2800000000000001
26400,NO_REPLENISH,90,0.013207439265881605,0.2800000000000001
26400,NO_REPLENISH,91,0.01326920713342223,0.2800000000000001
26400,NO_REPLENISH,92,0.013358267848590394,0.2800000000000001
26400,NO_REPLENISH,93,0.013314874523670328,0.2800000000000001
26400,NO_REPLENISH,94,0.013211298756606878,0.2800000000000001
26400,NO_REPLENISH,95,0.013348088911905176,0.2800000000000001
26400,NO_REPLENISH,96,0.013197274293725164,0.2800000000000001
26400,NO_REPLENISH,97,0.013185883482054114,0.2800000000000001
26400,NO_REPLENISH,98,0.01336425669339085,0.2800000000000001
26400,NO_REPLENISH,99,0.013210846701787904,0.2800000000000001
26400,NO_REPLENISH,100,0.013186403664917362,0.2800000000000001
26400,SMOOTH_TIME,1,0.01656282831218801,0.3485170590141093
26400,SMOOTH_TIME,2,0.0195763929039478,0.410513857783853
26400,SMOOTH_TIME,3,0.0220560608017011,0.4666108811091633
26400,SMOOTH_TIME,4,0.02443469254685453,0.5173695668543398
26400,SMOOTH_TIME,5,0.026671883269228286,0.5632979250069038
26400,SMOOTH_TIME,6,0.028457593661133502,0.604855622012301
26400,SMOOTH_TIME,7,0.030234390623639845,0.6424585812701852
26400,SMOOTH_TIME,8,0.031780410797500054,0.6764831458356005
26400,SMOOTH_TIME,9,0.03342939597172926,0.7072698449867687
26400,SMOOTH_TIME,10,0.03457358732519488,0.7351268023565617
26400,SMOOTH_TIME,11,0.03588790705523879,0.7603328197373828
26400,SMOOTH_TIME,12,0.03701891364997172,0.7831401674232145
26400,SMOOTH_TIME,13,0.037824844086059954,0.8037771090155114
26400,SMOOTH_TIME,14,0.0390904385995908,0.8224501859620433
26400,SMOOTH_TIME,15,0.03953477100195003,0.8393462846931304
26400,SMOOTH_TIME,16,0.040300465343695205,0.8546345070438478
26400,SMOOTH_TIME,17,0.04082292055847931,0.8684678626820314
26400,SMOOTH_TIME,18,0.0416461235510286,0.8809848004804577
26400,SMOOTH_TIME,19,0.0423537031445974,0.8923105941597028
26400,SMOOTH_TIME,20,0.04215216083399769,0.9025585960696388
26400,SMOOTH_TIME,21,0.042732747669124736,0.9118313716578529
26400,SMOOTH_TIME,22,0.043364748824960275,0.9202217259791197
26400,SMOOTH_TIME,23,0.043674368614518205,0.9278136325195815
26400,SMOOTH_TIME,24,0.044027380206739686,0.9346830736316231
26400,SMOOTH_TIME,25,0.044025336891640156,0.9408988009907927
26400,SMOOTH_TIME,26,0.044526082150901786,0.94652302368568
26400,SMOOTH_TIME,27,0.04434546437799224,0.9516120308273804
26400,SMOOTH_TIME,28,0.04498922910544021,0.9562167549098427
26400,SMOOTH_TIME,29,0.04527177411444414,0.960383281559387
26400,SMOOTH_TIME,30,0.04523887383625202,0.9641533107751381
26400,SMOOTH_TIME,31,0.04589071505953138,0.9675645742766382
26400,SMOOTH_TIME,32,0.04548008461846176,0.9706512131355765
26400,SMOOTH_TIME,33,0.04552556225635185,0.9734441194711073
26400,SMOOTH_TIME,34,0.045946942785104604,0.9759712456285653
26400,SMOOTH_TIME,35,0.045872819015497356,0.9782578839359305
26400,SMOOTH_TIME,36,0.04641885376381347,0.9803269198379495
26400,SMOOTH_TIME,37,0.04607835929128457,0.9821990609413559
26400,SMOOTH_TIME,38,0.04622067533219911,0.9838930442635606
26400,SMOOTH_TIME,39,0.04661324295142578,0.9854258237590211
26400,SMOOTH_TIME,40,0.04643363541078347,0.9868127400001113
26400,SMOOTH_TIME,41,0.04650700704773005,0.988067673710732
26400,SMOOTH_TIME,42,0.046517485370237664,0.9892031846892558
26400,SMOOTH_TIME,43,0.0463799505183339,0.9902306375112157
26400,SMOOTH_TIME,44,0.04642246101022973,0.9911603152697909
26400,SMOOTH_TIME,45,0.04640294208267388,0.9920015224924655
26400,SMOOTH_TIME,46,0.04676083986072558,0.9927626782638638
26400,SMOOTH_TIME,47,0.04680168426748451,0.9934514004867788
26400,SMOOTH_TIME,48,0.046522220713783674,0.9940745821247053
26400,SMOOTH_TIME,49,0.04692084233600546,0.9946384601889343
26400,SMOOTH_TIME,50,0.046571708434543224,0.9951486781606586
26400,SMOOTH_TIME,51,0.04649806524054927,0.9956103424728285
26400,SMOOTH_TIME,52,0.0467459242569429,0.9960280736170524
26400,SMOOTH_TIME,53,0.04653177644334669,0.9964060523870247
26400,SMOOTH_TIME,54,0.047023875546852466,0.9967480617213192
26400,SMOOTH_TIME,55,0.046976898200281586,0.997057524564306
26400,SMOOTH_TIME,56,0.04661930073279843,0.997337538124132
26400,SMOOTH_TIME,57,0.04660123933838032,0.9975909048706205
26400,SMOOTH_TIME,58,0.04651579039514906,0.9978201605833292
26400,SMOOTH_TIME,59,0.04675694396203325,0.9980275997304866
26400,SMOOTH_TIME,60,0.04688270123073438,0.9982152984328002
26400,SMOOTH_TIME,61,0.04693978162601673,0.99838513524197
26400,SMOOTH_TIME,62,0.046608839172469,0.998538809941867
26400,SMOOTH_TIME,63,0.04676637892942843,0.9986778605605392
26400,SMOOTH_TIME,64,0.04684433102976789,0.9988036787633147
26400,SMOOTH_TIME,65,0.047273570088007054,0.9989175237810562
26400,SMOOTH_TIME,66,0.047186009431108726,0.9990205350129654
26400,SMOOTH_TIME,67,0.04705193738365656,0.9991137434300749
26400,SMOOTH_TIME,68,0.047055010799498344,0.9991980818935514
26400,SMOOTH_TIME,69,0.046823398608772306,0.999274394491085
26400,SMOOTH_TIME,70,0.04672187756575691,0.9993434449848008
26400,SMOOTH_TIME,71,0.04661374062968026,0.9994059244552483
26400,SMOOTH_TIME,72,0.04657669723287732,0.9994624582179691
26400,SMOOTH_TIME,73,0.04683533353567513,0.9995136120818605
26400,SMOOTH_TIME,74,0.0470472529709405,0.9995598980119863
26400,SMOOTH_TIME,75,0.04705068803548925,0.9996017792534938
26400,SMOOTH_TIME,76,0.04681077063970398,0.9996396749679229
26400,SMOOTH_TIME,77,0.04651016107742643,0.9996739644283216
26400,SMOOTH_TIME,78,0.047172559854863925,0.9997049908151344
26400,SMOOTH_TIME,79,0.04716540179381908,0.9997330646508692
26400,SMOOTH_TIME,80,0.04691022235545758,0.99975846690791
26400,SMOOTH_TIME,81,0.046982185171217355,0.9997814518205832
26400,SMOOTH_TIME,82,0.04744126119766651,0.9998022494296203
26400,SMOOTH_TIME,83,0.047026131292987626,0.9998210678844827
26400,SMOOTH_TIME,84,0.04708309522920504,0.9998380955265914
26400,SMOOTH_TIME,85,0.04662703355854612,0.9998535027743126
26400,SMOOTH_TIME,86,0.04664291505680244,0.9998674438285596
26400,SMOOTH_TIME,87,0.046882982717575294,0.9998800582160889
26400,SMOOTH_TIME,88,0.04723688879403253,0.9998914721859312
26400,SMOOTH_TIME,89,0.047225729414342686,0.999901799972933
26400,SMOOTH_TIME,90,0.0467884421177111,0.9999111449410575
26400,SMOOTH_TIME,91,0.04699989526311991,0.9999196006178869
26400,SMOOTH_TIME,92,0.04731146122654562,0.9999272516306772
26400,SMOOTH_TIME,93,0.047161531350680595,0.9999341745533356
26400,SMOOTH_TIME,94,0.04680027712149489,0.9999404386727994
26400,SMOOTH_TIME,95,0.04727500675938174,0.999946106682481
26400,SMOOTH_TIME,96,0.04675312164290677,0.9999512353097266
26400,SMOOTH_TIME,97,0.04671471044366112,0.9999558758835616
26400,SMOOTH_TIME,98,0.047333399157978774,0.9999600748484087
26400,SMOOTH_TIME,99,0.04680072022166152,0.9999638742289195
26400,SMOOTH_TIME,100,0.04671571778318304,0.9999673120505713
26400,HARD_STEP,1,0.013311441198154842,0.2800000000000001
26400,HARD_STEP,2,0.013360348881925008,0.2800000000000001
26400,HARD_STEP,3,0.013247331850704896,0.2800000000000001
26400,HARD_STEP,4,0.01324151848928267,0.2800000000000001
26400,HARD_STEP,5,0.013281617196812118,0.2800000000000001
26400,HARD_STEP,6,0.01320274142959406,0.2800000000000001
26400,HARD_STEP,7,0.013212179848586933,0.2800000000000001
26400,HARD_STEP,8,0.013194849543224146,0.2800000000000001
26400,HARD_STEP,9,0.013281998657833536,0.2800000000000001
26400,HARD_STEP,10,0.013220589206408178,0.2800000000000001
26400,HARD_STEP,11,0.01327392366718865,0.2800000000000001
26400,HARD_STEP,12,0.013298413245959572,0.2800000000000001
26400,HARD_STEP,13,0.04691264490370519,1.0
26400,HARD_STEP,14,0.047394104542387426,1.0
26400,HARD_STEP,15,0.04698380665715079,1.0
26400,HARD_STEP,16,0.04704844449077739,1.0
26400,HARD_STEP,17,0.046910521835482576,1.0
26400,HARD_STEP,18,0.047187034735506755,1.0
26400,HARD_STEP,19,0.04738755527806574,1.0
26400,HARD_STEP,20,0.04663797761771441,1.0
26400,HARD_STEP,21,0.0468072063818493,1.0
26400,HARD_STEP,22,0.04707273341839699,1.0
26400,HARD_STEP,23,0.04702725991009976,1.0
26400,HARD_STEP,24,0.04706530424616642,1.0
26400,HARD_STEP,25,0.046757443837807784,1.0
26400,HARD_STEP,26,0.0470143136086121,1.0
26400,HARD_STEP,27,0.04657840134852395,1.0
26400,HARD_STEP,28,0.04703007109758378,1.0
26400,HARD_STEP,29,0.04712281042786928,1.0
26400,HARD_STEP,30,0.046911239389297,1.0
26400,HARD_STEP,31,0.04742137439162377,1.0
26400,HARD_STEP,32,0.046847731038523015,1.0
26400,HARD_STEP,33,0.04676529895680861,1.0
26400,HARD_STEP,34,0.04707649477190975,1.0
26400,HARD_STEP,35,0.04689342152905702,1.0
26400,HARD_STEP,36,0.047352975632399756,1.0
26400,HARD_STEP,37,0.04691849769505648,1.0
26400,HARD_STEP,38,0.046983255702343,1.0
26400,HARD_STEP,39,0.04731056968785765,1.0
26400,HARD_STEP,40,0.04706376457074122,1.0
26400,HARD_STEP,41,0.04707752320467936,1.0
26400,HARD_STEP,42,0.04703697932021678,1.0
26400,HARD_STEP,43,0.04684942786058738,1.0
26400,HARD_STEP,44,0.04684856082573139,1.0
26400,HARD_STEP,45,0.04679051748511287,1.0
26400,HARD_STEP,46,0.04711501662567028,1.0
26400,HARD_STEP,47,0.04712536435792699,1.0
26400,HARD_STEP,48,0.046814645813513946,1.0
26400,HARD_STEP,49,0.04718958444210839,1.0
26400,HARD_STEP,50,0.04681594757827182,1.0
26400,HARD_STEP,51,0.04672089951356576,1.0
26400,HARD_STEP,52,0.0469503202983414,1.0
26400,HARD_STEP,53,0.046715834103153664,1.0
26400,HARD_STEP,54,0.047196269866420816,1.0
26400,HARD_STEP,55,0.04713340634448971,1.0
26400,HARD_STEP,56,0.04676193285197034,1.0
26400,HARD_STEP,57,0.0467323534163241,1.0
26400,HARD_STEP,58,0.04663563166918155,1.0
26400,HARD_STEP,59,0.04686796512238283,1.0
26400,HARD_STEP,60,0.046985052380904745,1.0
26400,HARD_STEP,61,0.04703423007237264,1.0
26400,HARD_STEP,62,0.04669619138653822,1.0
26400,HARD_STEP,63,0.04684626475044623,1.0
26400,HARD_STEP,64,0.046920041433203406,1.0
26400,HARD_STEP,65,0.04734474773658509,1.0
26400,HARD_STEP,66,0.047251539264968945,1.0
26400,HARD_STEP,67,0.04711332828026819,1.0
26400,HARD_STEP,68,0.047112735387589595,1.0
26400,HARD_STEP,69,0.04687834691028404,1.0
26400,HARD_STEP,70,0.046772693639028536,1.0
26400,HARD_STEP,71,0.04666075005153697,1.0
26400,HARD_STEP,72,0.046621157918928346,1.0
26400,HARD_STEP,73,0.046878713228589074,1.0
26400,HARD_STEP,74,0.04708828658033128,1.0
26400,HARD_STEP,75,0.047090652888621354,1.0
26400,HARD_STEP,76,0.04684821420213738,1.0
26400,HARD_STEP,77,0.0465461261851929,1.0
26400,HARD_STEP,78,0.047207585061141505,1.0
26400,HARD_STEP,79,0.04719877807401084,1.0
26400,HARD_STEP,80,0.04694069895832736,1.0
26400,HARD_STEP,81,0.04701348870581882,1.0
26400,HARD_STEP,82,0.04747309485010113,1.0
26400,HARD_STEP,83,0.0470551679135148,1.0
26400,HARD_STEP,84,0.047112282915449076,1.0
26400,HARD_STEP,85,0.04665297323494377,1.0
26400,HARD_STEP,86,0.04666909348887786,1.0
26400,HARD_STEP,87,0.04690859396111502,1.0
26400,HARD_STEP,88,0.04726345809019878,1.0
26400,HARD_STEP,89,0.0472503114660013,1.0
26400,HARD_STEP,90,0.04681308884573205,1.0
26400,HARD_STEP,91,0.047024664049495575,1.0
26400,HARD_STEP,92,0.04733488191947661,1.0
26400,HARD_STEP,93,0.047185630133499,1.0
26400,HARD_STEP,94,0.04682463066161572,1.0
26400,HARD_STEP,95,0.04729939233753891,1.0
26400,HARD_STEP,96,0.046777113276801875,1.0
26400,HARD_STEP,97,0.046737498013766844,1.0
26400,HARD_STEP,98,0.047356323704798996,1.0
26400,HARD_STEP,99,0.046823788000371465,1.0
26400,HARD_STEP,100,0.046738495711577434,1.0
26400,REFRACTORY_TIME,1,0.013311505904611784,0.2800000000000001
26400,REFRACTORY_TIME,2,0.013360529011981884,0.2800000000000001
26400,REFRACTORY_TIME,3,0.013247437178519691,0.2800000000000001
26400,REFRACTORY_TIME,4,0.013241566078481183,0.2800000000000001
26400,REFRACTORY_TIME,5,0.013281645819621388,0.2800000000000001
26400,REFRACTORY_TIME,6,0.01320286399416108,0.2800000000000001
26400,REFRACTORY_TIME,7,0.013212359498596697,0.2800000000000001
26400,REFRACTORY_TIME,8,0.01319511548414884,0.2800000000000001
26400,REFRACTORY_TIME,9,0.013282318461804936,0.2800000000000001
26400,REFRACTORY_TIME,10,0.013220748286110336,0.2800000000000001
26400,REFRACTORY_TIME,11,0.013274075109021738,0.2800000000000001
26400,REFRACTORY_TIME,12,0.013298500243024272,0.2800000000000001
26400,REFRACTORY_TIME,13,0.01648422994540027,0.3485170590141093
26400,REFRACTORY_TIME,14,0.019615087528521206,0.410513857783853
26400,REFRACTORY_TIME,15,0.022090354685990982,0.4666108811091633
26400,REFRACTORY_TIME,16,0.024517536468918816,0.5173695668543398
26400,REFRACTORY_TIME,17,0.026603065021633215,0.5632979250069038
26400,REFRACTORY_TIME,18,0.028722670545280524,0.604855622012301
26400,REFRACTORY_TIME,19,0.030625908221158547,0.6424585812701852
26400,REFRACTORY_TIME,20,0.03171800033160238,0.6764831458356005
26400,REFRACTORY_TIME,21,0.033269110581487384,0.7072698449867687
26400,REFRACTORY_TIME,22,0.034762663116585574,0.7351268023565617
26400,REFRACTORY_TIME,23,0.03590765820829031,0.7603328197373828
26400,REFRACTORY_TIME,24,0.03700159888332614,0.7831401674232145
26400,REFRACTORY_TIME,25,0.03771479143388116,0.8037771090155114
26400,REFRACTORY_TIME,26,0.03879093883277238,0.8224501859620433
26400,REFRACTORY_TIME,27,0.03920798341928609,0.8393462846931304
26400,REFRACTORY_TIME,28,0.040301767865638466,0.8546345070438478
26400,REFRACTORY_TIME,29,0.04102512914638939,0.8684678626820314
26400,REFRACTORY_TIME,30,0.041419450176376944,0.8809848004804577
26400,REFRACTORY_TIME,31,0.042400663282872585,0.8923105941597028
26400,REFRACTORY_TIME,32,0.04236227226902587,0.9025585960696388
26400,REFRACTORY_TIME,33,0.04271219134307654,0.9118313716578529
26400,REFRACTORY_TIME,34,0.043386662238034675,0.9202217259791197
26400,REFRACTORY_TIME,35,0.04356792221028647,0.9278136325195815
26400,REFRACTORY_TIME,36,0.04431634853056284,0.9346830736316231
26400,REFRACTORY_TIME,37,0.044195518373246444,0.9408988009907927
26400,REFRACTORY_TIME,38,0.044517183975048745,0.94652302368568
26400,REFRACTORY_TIME,39,0.045063683236070094,0.9516120308273804
26400,REFRACTORY_TIME,40,0.0450415792871768,0.9562167549098427
26400,REFRACTORY_TIME,41,0.04524807348319331,0.960383281559387
26400,REFRACTORY_TIME,42,0.045382377379259486,0.9641533107751381
26400,REFRACTORY_TIME,43,0.04535721256158141,0.9675645742766382
26400,REFRACTORY_TIME,44,0.045500077466018085,0.9706512131355765
26400,REFRACTORY_TIME,45,0.045572071035902995,0.9734441194711073
26400,REFRACTORY_TIME,46,0.04600437928355792,0.9759712456285653
26400,REFRACTORY_TIME,47,0.046120286481814654,0.9782578839359305
26400,REFRACTORY_TIME,48,0.045911706603444596,0.9803269198379495
26400,REFRACTORY_TIME,49,0.04636607300120096,0.9821990609413559
26400,REFRACTORY_TIME,50,0.046077243705602795,0.9838930442635606
26400,REFRACTORY_TIME,51,0.04605355936531145,0.9854258237590211
26400,REFRACTORY_TIME,52,0.04634336238744802,0.9868127400001113
26400,REFRACTORY_TIME,53,0.0461707573977436,0.988067673710732
26400,REFRACTORY_TIME,54,0.046696488859983926,0.9892031846892558
26400,REFRACTORY_TIME,55,0.04668255390182786,0.9902306375112157
26400,REFRACTORY_TIME,56,0.046357078903382976,0.9911603152697909
26400,REFRACTORY_TIME,57,0.046366367563139686,0.9920015224924655
26400,REFRACTORY_TIME,58,0.04630591255677369,0.9927626782638638
26400,REFRACTORY_TIME,59,0.04656684501622907,0.9934514004867788
26400,REFRACTORY_TIME,60,0.04671298074526631,0.9940745821247053
26400,REFRACTORY_TIME,61,0.046788186815895,0.9946384601889343
26400,REFRACTORY_TIME,62,0.04647531684375996,0.9951486781606586
26400,REFRACTORY_TIME,63,0.04664605578766079,0.9956103424728285
26400,REFRACTORY_TIME,64,0.046738217617829904,0.9960280736170524
26400,REFRACTORY_TIME,65,0.04717894192270076,0.9964060523870247
26400,REFRACTORY_TIME,66,0.04710107225047019,0.9967480617213192
26400,REFRACTORY_TIME,67,0.046977867965430485,0.997057524564306
26400,REFRACTORY_TIME,68,0.04698948114393927,0.997337538124132
26400,REFRACTORY_TIME,69,0.04676714101989682,0.9975909048706205
26400,REFRACTORY_TIME,70,0.04667313447884497,0.9978201605833292
26400,REFRACTORY_TIME,71,0.046571694299218265,0.9980275997304866
26400,REFRACTORY_TIME,72,0.046539951765414374,0.9982152984328002
26400,REFRACTORY_TIME,73,0.04680452632713708,0.99838513524197
26400,REFRACTORY_TIME,74,0.04702081443775674,0.998538809941867
26400,REFRACTORY_TIME,75,0.04702985257426317,0.9986778605605392
26400,REFRACTORY_TIME,76,0.046794154130648115,0.9988036787633147
26400,REFRACTORY_TIME,77,0.046496108257056155,0.9989175237810562
26400,REFRACTORY_TIME,78,0.0471628838108045,0.9990205350129654
26400,REFRACTORY_TIME,79,0.04715816526802205,0.9991137434300749
26400,REFRACTORY_TIME,80,0.046904542151251415,0.9991980818935514
26400,REFRACTORY_TIME,81,0.04698175560067241,0.999274394491085
26400,REFRACTORY_TIME,82,0.04744240526582729,0.9993434449848008
26400,REFRACTORY_TIME,83,0.0470280714129474,0.9994059244552483
26400,REFRACTORY_TIME,84,0.047086767692616736,0.9994624582179691
26400,REFRACTORY_TIME,85,0.046631447237575924,0.9995136120818605
26400,REFRACTORY_TIME,86,0.04665112309770005,0.9995598980119863
26400,REFRACTORY_TIME,87,0.04689151337802692,0.9996017792534938
26400,REFRACTORY_TIME,88,0.047247382740211154,0.9996396749679229
26400,REFRACTORY_TIME,89,0.04723537492346989,0.9996739644283216
26400,REFRACTORY_TIME,90,0.04679965185595351,0.9997049908151344
26400,REFRACTORY_TIME,91,0.04701331925699418,0.9997330646508692
26400,REFRACTORY_TIME,92,0.04732553437819632,0.99975846690791
26400,REFRACTORY_TIME,93,0.04717506418735815,0.9997814518205832
26400,REFRACTORY_TIME,94,0.046816232721702745,0.9998022494296203
26400,REFRACTORY_TIME,95,0.04729077974122159,0.9998210678844827
26400,REFRACTORY_TIME,96,0.0467694783058607,0.9998380955265914
26400,REFRACTORY_TIME,97,0.04673119130943196,0.9998535027743126
26400,REFRACTORY_TIME,98,0.04735089762467624,0.9998674438285596
26400,REFRACTORY_TIME,99,0.04681920844765151,0.9998800582160889
26400,REFRACTORY_TIME,100,0.046733703640421516,0.9998914721859312
26401,NO_REPLENISH,1,0.013188212639144605,0.2800000000000001
26401,NO_REPLENISH,2,0.013294314134184906,0.2800000000000001
26401,NO_REPLENISH,3,0.013287937095612878,0.2800000000000001
26401,NO_REPLENISH,4,0.013329423404959724,0.2800000000000001
26401,NO_REPLENISH,5,0.01330400503018378,0.2800000000000001
26401,NO_REPLENISH,6,0.013347036818486507,0.2800000000000001
26401,NO_REPLENISH,7,0.013341919998905145,0.2800000000000001
26401,NO_REPLENISH,8,0.013104048145318745,0.2800000000000001
26401,NO_REPLENISH,9,0.013199541982938974,0.2800000000000001
26401,NO_REPLENISH,10,0.013282059645771638,0.2800000000000001
26401,NO_REPLENISH,11,0.013132147847637875,0.2800000000000001
26401,NO_REPLENISH,12,0.013300607555831493,0.2800000000000001
26401,NO_REPLENISH,13,0.01328594677674295,0.2800000000000001
26401,NO_REPLENISH,14,0.013276382281113663,0.2800000000000001
26401,NO_REPLENISH,15,0.013325267427355769,0.2800000000000001
26401,NO_REPLENISH,16,0.013273769540387281,0.2800000000000001
26401,NO_REPLENISH,17,0.013189944093469136,0.2800000000000001
26401,NO_REPLENISH,18,0.0132809394548535,0.2800000000000001
26401,NO_REPLENISH,19,0.013140071793743954,0.2800000000000001
26401,NO_REPLENISH,20,0.013319021644924262,0.2800000000000001
26401,NO_REPLENISH,21,0.013258285679792077,0.2800000000000001
26401,NO_REPLENISH,22,0.013244024234910145,0.2800000000000001
26401,NO_REPLENISH,23,0.013254383736282698,0.2800000000000001
26401,NO_REPLENISH,24,0.013248595057327261,0.2800000000000001
26401,NO_REPLENISH,25,0.01325735314081987,0.2800000000000001
26401,NO_REPLENISH,26,0.013256898034333352,0.2800000000000001
26401,NO_REPLENISH,27,0.013287522450752813,0.2800000000000001
26401,NO_REPLENISH,28,0.013187091477289067,0.2800000000000001
26401,NO_REPLENISH,29,0.013297497721305493,0.2800000000000001
26401,NO_REPLENISH,30,0.013231828269719711,0.2800000000000001
26401,NO_REPLENISH,31,0.013346640093946446,0.2800000000000001
26401,NO_REPLENISH,32,0.013320303166386568,0.2800000000000001
26401,NO_REPLENISH,33,0.013373797232290069,0.2800000000000001
26401,NO_REPLENISH,34,0.013327989348459713,0.2800000000000001
