seed,policy,long_term_trajectory_value,high_risk_accuracy,irreversible_violation_rate,deep_path_activation_rate,low_risk_opportunity_cost
9515,simple_decay_memory,0.18126666666666474,0.6485623003194888,0.3514376996805112,0.0,0.0
9515,binary_gate_v242,0.2952666666666712,0.7396166134185304,0.26038338658146964,0.20133333333333334,0.0
9515,continuous_authority,0.4592666666666745,0.8706070287539937,0.12939297124600638,0.19,0.0
9515,always_deep,0.4126533333333394,0.8706070287539937,0.12939297124600638,1.0,0.0799999999999987
9515,oracle_cost_upper_bound,0.5432666666666749,0.9376996805111821,0.06230031948881789,0.162,0.0
9516,simple_decay_memory,0.2313333333333343,0.690625,0.309375,0.0,0.0
9516,binary_gate_v242,0.2793333333333374,0.728125,0.271875,0.20133333333333334,0.0
9516,continuous_authority,0.46133333333334076,0.8703125,0.1296875,0.20466666666666666,0.0
9516,always_deep,0.41546666666667087,0.8703125,0.1296875,1.0,0.07999999999999871
9516,oracle_cost_upper_bound,0.5333333333333413,0.9265625,0.0734375,0.18066666666666667,0.0
9517,simple_decay_memory,0.21233333333333443,0.6805970149253732,0.3194029850746269,0.0,0.0
9517,binary_gate_v242,0.2663333333333369,0.7208955223880597,0.2791044776119403,0.212,0.0
9517,continuous_authority,0.4843333333333412,0.8835820895522388,0.11641791044776119,0.22133333333333333,0.0
9517,always_deep,0.4400666666666704,0.8835820895522388,0.11641791044776119,1.0,0.07999999999999872
9517,oracle_cost_upper_bound,0.5543333333333419,0.935820895522388,0.06417910447761194,0.198,0.0
9518,simple_decay_memory,0.22213333333333382,0.690406976744186,0.30959302325581395,0.0,0.0
9518,binary_gate_v242,0.2601333333333365,0.7180232558139535,0.2819767441860465,0.218,0.0
9518,continuous_authority,0.4961333333333403,0.8895348837209303,0.11046511627906977,0.23333333333333334,0.0
9518,always_deep,0.45282666666666965,0.8895348837209303,0.11046511627906977,1.0,0.07999999999999874
9518,oracle_cost_upper_bound,0.5681333333333414,0.9418604651162791,0.05813953488372093,0.20933333333333334,0.0
9519,simple_decay_memory,0.21313333333333404,0.6880222841225627,0.31197771587743733,0.0,0.0
9519,binary_gate_v242,0.27913333333333845,0.733983286908078,0.266016713091922,0.224,0.0
9519,continuous_authority,0.45713333333334033,0.8579387186629527,0.14206128133704735,0.23666666666666666,0.0
9519,always_deep,0.4154266666666711,0.8579387186629527,0.14206128133704735,1.0,0.07999999999999875
9519,oracle_cost_upper_bound,0.5631333333333411,0.9317548746518106,0.06824512534818941,0.20133333333333334,0.0
9520,simple_decay_memory,0.1968666666666659,0.6676737160120846,0.3323262839879154,0.0,0.0
9520,binary_gate_v242,0.2968666666666702,0.743202416918429,0.256797583081571,0.22333333333333333,0.0
9520,continuous_authority,0.4808666666666733,0.8821752265861027,0.11782477341389729,0.20333333333333334,0.0
9520,always_deep,0.43617333333333635,0.8821752265861027,0.11782477341389729,1.0,0.07999999999999872
9520,oracle_cost_upper_bound,0.5508666666666737,0.9350453172205438,0.0649546827794562,0.18,0.0
9521,simple_decay_memory,0.196,0.6666666666666666,0.3333333333333333,0.0,0.0
9521,binary_gate_v242,0.25800000000000184,0.7136363636363636,0.2863636363636364,0.20866666666666667,0.0
9521,continuous_authority,0.4400000000000065,0.8515151515151516,0.1484848484848485,0.21333333333333335,0.0
9521,always_deep,0.395200000000005,0.8515151515151516,0.1484848484848485,1.0,0.07999999999999871
9521,oracle_cost_upper_bound,0.5280000000000074,0.9181818181818182,0.08181818181818182,0.184,0.0
9522,simple_decay_memory,0.20346666666666677,0.6736526946107785,0.3263473053892216,0.0,0.0
9522,binary_gate_v242,0.31346666666667133,0.7559880239520959,0.2440119760479042,0.21533333333333332,0.0
9522,continuous_authority,0.47146666666667403,0.874251497005988,0.12574850299401197,0.22133333333333333,0.0
9522,always_deep,0.42709333333333827,0.874251497005988,0.12574850299401197,1.0,0.07999999999999872
9522,oracle_cost_upper_bound,0.559466666666675,0.9401197604790419,0.059880239520958084,0.192,0.0
9523,simple_decay_memory,0.22136666666666877,0.6883308714918759,0.31166912850812406,0.0,0.0
9523,binary_gate_v242,0.2653666666666697,0.7208271787296898,0.2791728212703102,0.21933333333333332,0.0
9523,continuous_authority,0.46936666666667376,0.8714918759231906,0.12850812407680945,0.24533333333333332,0.0
9523,always_deep,0.42547333333333776,0.8714918759231906,0.12850812407680945,1.0,0.07999999999999872
9523,oracle_cost_upper_bound,0.5553666666666749,0.9350073855243722,0.06499261447562776,0.21666666666666667,0.0
9524,simple_decay_memory,0.24936666666667026,0.7090103397341211,0.29098966026587886,0.0,0.0
9524,binary_gate_v242,0.2833666666666706,0.7341211225997046,0.2658788774002954,0.222,0.0
9524,continuous_authority,0.4833666666666745,0.8818316100443131,0.11816838995568685,0.22333333333333333,0.0
9524,always_deep,0.43947333333333805,0.8818316100443131,0.11816838995568685,1.0,0.07999999999999872
9524,oracle_cost_upper_bound,0.5613666666666752,0.9394387001477105,0.060561299852289516,0.19733333333333333,0.0
9525,simple_decay_memory,0.19256666666666622,0.6690856313497823,0.3309143686502177,0.0,0.0
9525,binary_gate_v242,0.31656666666667205,0.7590711175616836,0.2409288824383164,0.23066666666666666,0.0
9525,continuous_authority,0.4945666666666735,0.888243831640058,0.11175616835994194,0.22066666666666668,0.0
9525,always_deep,0.45131333333333645,0.888243831640058,0.11175616835994194,1.0,0.07999999999999874
9525,oracle_cost_upper_bound,0.5785666666666743,0.9492017416545718,0.05079825834542816,0.19266666666666668,0.0
9526,simple_decay_memory,0.23980000000000212,0.7020648967551623,0.29793510324483774,0.0,0.0
9526,binary_gate_v242,0.30180000000000456,0.7477876106194691,0.252212389380531,0.22533333333333333,0.0
9526,continuous_authority,0.4798000000000072,0.8790560471976401,0.12094395280235988,0.21866666666666668,0.0
9526,always_deep,0.43596000000000396,0.8790560471976401,0.12094395280235988,1.0,0.07999999999999872
9526,oracle_cost_upper_bound,0.573800000000008,0.948377581120944,0.051622418879056046,0.18733333333333332,0.0
9527,simple_decay_memory,0.2502666666666689,0.7073170731707317,0.2926829268292683,0.0,0.0
9527,binary_gate_v242,0.27426666666666993,0.725609756097561,0.27439024390243905,0.218,0.0
9527,continuous_authority,0.4662666666666734,0.8719512195121951,0.12804878048780488,0.22,0.0
9527,always_deep,0.421253333333338,0.8719512195121951,0.12804878048780488,1.0,0.07999999999999871
9527,oracle_cost_upper_bound,0.5322666666666742,0.9222560975609756,0.07774390243902439,0.198,0.0
9528,simple_decay_memory,0.2401333333333353,0.7034883720930233,0.29651162790697677,0.0,0.0
9528,binary_gate_v242,0.25013333333333576,0.7107558139534884,0.28924418604651164,0.21066666666666667,0.0
9528,continuous_authority,0.49013333333334047,0.8851744186046512,0.11482558139534883,0.23466666666666666,0.0
9528,always_deep,0.4468266666666699,0.8851744186046512,0.11482558139534883,1.0,0.07999999999999874
9528,oracle_cost_upper_bound,0.5641333333333411,0.938953488372093,0.061046511627906974,0.21,0.0
9529,simple_decay_memory,0.21706666666666713,0.6801242236024845,0.3198757763975155,0.0,0.0
9529,binary_gate_v242,0.2870666666666708,0.734472049689441,0.265527950310559,0.208,0.0
9529,continuous_authority,0.4590666666666738,0.8680124223602484,0.13198757763975155,0.21933333333333332,0.0
9529,always_deep,0.4134133333333386,0.8680124223602484,0.13198757763975155,1.0,0.07999999999999871
9529,oracle_cost_upper_bound,0.5490666666666748,0.937888198757764,0.062111801242236024,0.18933333333333333,0.0
9530,simple_decay_memory,0.1958333333333331,0.665648854961832,0.33435114503816793,0.0,0.0
9530,binary_gate_v242,0.2558333333333361,0.7114503816793893,0.2885496183206107,0.20266666666666666,0.0
9530,continuous_authority,0.45183333333334025,0.8610687022900764,0.13893129770992366,0.236,0.0
9530,always_deep,0.40676666666667227,0.8610687022900764,0.13893129770992366,1.0,0.07999999999999871
9530,oracle_cost_upper_bound,0.5518333333333416,0.9374045801526718,0.06259541984732825,0.20266666666666666,0.0
9531,simple_decay_memory,0.24053333333333568,0.6993865030674846,0.3006134969325153,0.0,0.0
9531,binary_gate_v242,0.262533333333337,0.7162576687116564,0.2837423312883436,0.19733333333333333,0.0
9531,continuous_authority,0.49053333333334126,0.8911042944785276,0.10889570552147239,0.22266666666666668,0.0
9531,always_deep,0.44530666666667146,0.8911042944785276,0.10889570552147239,1.0,0.07999999999999871
9531,oracle_cost_upper_bound,0.5545333333333416,0.9401840490797546,0.0598159509202454,0.20133333333333334,0.0
9532,simple_decay_memory,0.2409000000000017,0.6979655712050078,0.30203442879499215,0.0,0.0
9532,binary_gate_v242,0.3149000000000054,0.755868544600939,0.24413145539906103,0.21533333333333332,0.0
9532,continuous_authority,0.502900000000008,0.9029733959311425,0.09702660406885759,0.22,0.0
9532,always_deep,0.45698000000000477,0.9029733959311425,0.09702660406885759,1.0,0.07999999999999871
9532,oracle_cost_upper_bound,0.5809000000000086,0.9640062597809077,0.03599374021909233,0.194,0.0
9533,simple_decay_memory,0.23776666666666996,0.703281027104137,0.2967189728958631,0.0,0.0
9533,binary_gate_v242,0.2817666666666709,0.7346647646219686,0.2653352353780314,0.24466666666666667,0.0
9533,continuous_authority,0.4857666666666742,0.8801711840228246,0.11982881597717546,0.222,0.0
9533,always_deep,0.4431533333333365,0.8801711840228246,0.11982881597717546,1.0,0.07999999999999874
9533,oracle_cost_upper_bound,0.557766666666675,0.9315263908701854,0.06847360912981455,0.198,0.0
9534,simple_decay_memory,0.21990000000000126,0.6860986547085202,0.31390134529147984,0.0,0.0
9534,binary_gate_v242,0.2999000000000039,0.7458893871449925,0.25411061285500747,0.21133333333333335,0.0
9534,continuous_authority,0.4879000000000073,0.8863976083707026,0.11360239162929746,0.21,0.0
9534,always_deep,0.4435800000000034,0.8863976083707026,0.11360239162929746,1.0,0.07999999999999872
9534,oracle_cost_upper_bound,0.5679000000000081,0.9461883408071748,0.053811659192825115,0.18333333333333332,0.0
9535,simple_decay_memory,0.2115333333333339,0.6818181818181818,0.3181818181818182,0.0,0.0
9535,binary_gate_v242,0.30753333333333754,0.7521994134897361,0.24780058651026393,0.224,0.0
9535,continuous_authority,0.4795333333333399,0.8782991202346041,0.1217008797653959,0.21333333333333335,0.0
9535,always_deep,0.4359066666666701,0.8782991202346041,0.1217008797653959,1.0,0.07999999999999872
9535,oracle_cost_upper_bound,0.5595333333333408,0.9369501466275659,0.06304985337243402,0.18666666666666668,0.0
9536,simple_decay_memory,0.23690000000000214,0.7024320457796852,0.29756795422031473,0.0,0.0
9536,binary_gate_v242,0.24090000000000275,0.7052932761087267,0.2947067238912732,0.224,0.0
9536,continuous_authority,0.4909000000000069,0.8841201716738197,0.11587982832618025,0.222,0.0
9536,always_deep,0.44818000000000346,0.8841201716738197,0.11587982832618025,1.0,0.07999999999999874
9536,oracle_cost_upper_bound,0.5569000000000079,0.9313304721030042,0.06866952789699571,0.2,0.0
9537,simple_decay_memory,0.231366666666668,0.6957163958641064,0.30428360413589367,0.0,0.0
9537,binary_gate_v242,0.2713666666666693,0.725258493353028,0.27474150664697194,0.224,0.0
9537,continuous_authority,0.47336666666667393,0.8744460856720827,0.1255539143279173,0.226,0.0
9537,always_deep,0.4294733333333379,0.8744460856720827,0.1255539143279173,1.0,0.07999999999999872
9537,oracle_cost_upper_bound,0.5573666666666748,0.9364844903988183,0.06351550960118169,0.198,0.0
9538,simple_decay_memory,0.1884666666666665,0.6567398119122257,0.3432601880877743,0.0,0.0
9538,binary_gate_v242,0.2784666666666705,0.7272727272727273,0.2727272727272727,0.20733333333333334,0.0
9538,continuous_authority,0.43046666666667405,0.8463949843260188,0.1536050156739812,0.208,0.0
9538,always_deep,0.3844933333333402,0.8463949843260188,0.1536050156739812,1.0,0.07999999999999871
9538,oracle_cost_upper_bound,0.5284666666666747,0.9231974921630094,0.0768025078369906,0.17533333333333334,0.0
9539,simple_decay_memory,0.2156333333333338,0.6835066864784547,0.3164933135215453,0.0,0.0
9539,binary_gate_v242,0.31563333333333876,0.7578008915304606,0.24219910846953938,0.224,0.0
9539,continuous_authority,0.49563333333334125,0.8915304606240714,0.10846953937592868,0.23266666666666666,0.0
9539,always_deep,0.451526666666671,0.8915304606240714,0.10846953937592868,1.0,0.07999999999999872
9539,oracle_cost_upper_bound,0.5896333333333421,0.9613670133729569,0.03863298662704309,0.20133333333333334,0.0
9540,simple_decay_memory,0.21093333333333428,0.6804733727810651,0.31952662721893493,0.0,0.0
9540,binary_gate_v242,0.2869333333333377,0.7366863905325444,0.26331360946745563,0.22066666666666668,0.0
9540,continuous_authority,0.4569333333333405,0.8624260355029586,0.13757396449704143,0.21733333333333332,0.0
9540,always_deep,0.412986666666672,0.8624260355029586,0.13757396449704143,1.0,0.07999999999999872
9540,oracle_cost_upper_bound,0.5509333333333412,0.9319526627218935,0.06804733727810651,0.186,0.0
9541,simple_decay_memory,0.21590000000000054,0.6831091180866966,0.31689088191330345,0.0,0.0
9541,binary_gate_v242,0.25790000000000307,0.7144992526158446,0.28550074738415543,0.21066666666666667,0.0
9541,continuous_authority,0.46390000000000675,0.8684603886397608,0.13153961136023917,0.23733333333333334,0.0
9541,always_deep,0.41958000000000434,0.8684603886397608,0.13153961136023917,1.0,0.07999999999999872
9541,oracle_cost_upper_bound,0.5579000000000082,0.9387144992526159,0.061285500747384154,0.206,0.0
9542,simple_decay_memory,0.21430000000000052,0.6854256854256854,0.31457431457431456,0.0,0.0
9542,binary_gate_v242,0.3003000000000043,0.7474747474747475,0.25252525252525254,0.23066666666666666,0.0
9542,continuous_authority,0.5023000000000077,0.8932178932178932,0.10678210678210678,0.23133333333333334,0.0
9542,always_deep,0.45926000000000444,0.8932178932178932,0.10678210678210678,1.0,0.07999999999999874
9542,oracle_cost_upper_bound,0.576300000000008,0.9466089466089466,0.05339105339105339,0.20666666666666667,0.0
9543,simple_decay_memory,0.22670000000000057,0.6894977168949772,0.3105022831050228,0.0,0.0
9543,binary_gate_v242,0.24470000000000208,0.7031963470319634,0.2968036529680365,0.20333333333333334,0.0
9543,continuous_authority,0.45270000000000693,0.8614916286149162,0.1385083713850837,0.216,0.0
9543,always_deep,0.40774000000000493,0.8614916286149162,0.1385083713850837,1.0,0.07999999999999871
9543,oracle_cost_upper_bound,0.524700000000008,0.9162861491628614,0.0837138508371385,0.192,0.0
9544,simple_decay_memory,0.21366666666666845,0.6784615384615384,0.32153846153846155,0.0,0.0
9544,binary_gate_v242,0.3396666666666721,0.7753846153846153,0.2246153846153846,0.20733333333333334,0.0
9544,continuous_authority,0.44766666666667404,0.8584615384615385,0.14153846153846153,0.20866666666666667,0.0
9544,always_deep,0.4023333333333385,0.8584615384615385,0.14153846153846153,1.0,0.07999999999999871
9544,oracle_cost_upper_bound,0.5496666666666751,0.936923076923077,0.06307692307692307,0.17466666666666666,0.0
9545,simple_decay_memory,0.2603666666666698,0.714064914992272,0.28593508500772796,0.0,0.0
9545,binary_gate_v242,0.31036666666667173,0.7527047913446677,0.2472952086553323,0.214,0.0
9545,continuous_authority,0.4863666666666742,0.8887171561051005,0.11128284389489954,0.20466666666666666,0.0
9545,always_deep,0.4408733333333374,0.8887171561051005,0.11128284389489954,1.0,0.07999999999999871
9545,oracle_cost_upper_bound,0.5523666666666749,0.9397217928902627,0.06027820710973725,0.18266666666666667,0.0
9546,simple_decay_memory,0.21906666666666677,0.6903409090909091,0.3096590909090909,0.0,0.0
9546,binary_gate_v242,0.2830666666666694,0.7357954545454546,0.26420454545454547,0.22333333333333333,0.0
9546,continuous_authority,0.47706666666667363,0.8735795454545454,0.12642045454545456,0.246,0.0
9546,always_deep,0.43461333333333746,0.8735795454545454,0.12642045454545456,1.0,0.07999999999999874
9546,oracle_cost_upper_bound,0.5890666666666743,0.953125,0.046875,0.20866666666666667,0.0
9547,simple_decay_memory,0.21840000000000095,0.6871345029239766,0.3128654970760234,0.0,0.0
9547,binary_gate_v242,0.2884000000000031,0.7383040935672515,0.26169590643274854,0.224,0.0
9547,continuous_authority,0.44640000000000646,0.8538011695906432,0.14619883040935672,0.22,0.0
9547,always_deep,0.4028800000000048,0.8538011695906432,0.14619883040935672,1.0,0.07999999999999872
9547,oracle_cost_upper_bound,0.540400000000008,0.922514619883041,0.07748538011695906,0.18866666666666668,0.0
9548,simple_decay_memory,0.21520000000000244,0.6830357142857143,0.3169642857142857,0.0,0.0
9548,binary_gate_v242,0.2832000000000039,0.7336309523809523,0.2663690476190476,0.22133333333333333,0.0
9548,continuous_authority,0.459200000000007,0.8645833333333334,0.13541666666666666,0.22666666666666666,0.0
9548,always_deep,0.4150400000000033,0.8645833333333334,0.13541666666666666,1.0,0.07999999999999872
9548,oracle_cost_upper_bound,0.5472000000000079,0.9300595238095238,0.06994047619047619,0.19733333333333333,0.0
9549,simple_decay_memory,0.24460000000000207,0.7042042042042042,0.2957957957957958,0.0,0.0
9549,binary_gate_v242,0.2806000000000026,0.7312312312312312,0.26876876876876876,0.216,0.0
9549,continuous_authority,0.4786000000000072,0.8798798798798799,0.12012012012012012,0.20933333333333334,0.0
9549,always_deep,0.4341200000000046,0.8798798798798799,0.12012012012012012,1.0,0.07999999999999872
9549,oracle_cost_upper_bound,0.558600000000008,0.93993993993994,0.06006006006006006,0.18266666666666667,0.0
9550,simple_decay_memory,0.1949999999999993,0.6710144927536232,0.3289855072463768,0.0,0.0
9550,binary_gate_v242,0.2770000000000041,0.7304347826086957,0.26956521739130435,0.21533333333333332,0.0
9550,continuous_authority,0.4950000000000075,0.8884057971014493,0.11159420289855072,0.226,0.0
9550,always_deep,0.45180000000000414,0.8884057971014493,0.11159420289855072,1.0,0.07999999999999874
9550,oracle_cost_upper_bound,0.5650000000000078,0.9391304347826087,0.06086956521739131,0.20266666666666666,0.0
9551,simple_decay_memory,0.2412000000000011,0.7023809523809523,0.2976190476190476,0.0,0.0
9551,binary_gate_v242,0.2652000000000028,0.7202380952380952,0.27976190476190477,0.22,0.0
9551,continuous_authority,0.48320000000000735,0.8824404761904762,0.11755952380952381,0.216,0.0
9551,always_deep,0.43904000000000465,0.8824404761904762,0.11755952380952381,1.0,0.07999999999999872
9551,oracle_cost_upper_bound,0.5472000000000081,0.9300595238095238,0.06994047619047619,0.19466666666666665,0.0
9552,simple_decay_memory,0.2093666666666677,0.6794682422451994,0.3205317577548006,0.0,0.0
9552,binary_gate_v242,0.27736666666667054,0.7296898079763663,0.27031019202363366,0.21733333333333332,0.0
9552,continuous_authority,0.4773666666666736,0.8774002954209749,0.12259970457902511,0.22066666666666668,0.0
9552,always_deep,0.43347333333333765,0.8774002954209749,0.12259970457902511,1.0,0.07999999999999872
9552,oracle_cost_upper_bound,0.5533666666666744,0.9335302806499262,0.06646971935007386,0.19533333333333333,0.0
9553,simple_decay_memory,0.2367666666666701,0.698956780923994,0.30104321907600595,0.0,0.0
9553,binary_gate_v242,0.2627666666666694,0.7183308494783904,0.2816691505216095,0.21933333333333332,0.0
9553,continuous_authority,0.496766666666674,0.8926974664679582,0.10730253353204174,0.234,0.0
9553,always_deep,0.4525533333333375,0.8926974664679582,0.10730253353204174,1.0,0.07999999999999872
9553,oracle_cost_upper_bound,0.5687666666666747,0.9463487332339792,0.05365126676602087,0.21,0.0
9554,simple_decay_memory,0.24720000000000292,0.7068452380952381,0.2931547619047619,0.0,0.0
9554,binary_gate_v242,0.27120000000000394,0.7247023809523809,0.27529761904761907,0.21533333333333332,0.0
9554,continuous_authority,0.4932000000000073,0.8898809523809523,0.11011904761904762,0.218,0.0
9554,always_deep,0.44904000000000416,0.8898809523809523,0.11011904761904762,1.0,0.07999999999999872
9554,oracle_cost_upper_bound,0.565200000000008,0.9434523809523809,0.05654761904761905,0.194,0.0
9555,simple_decay_memory,0.23746666666666802,0.6991017964071856,0.3008982035928144,0.0,0.0
9555,binary_gate_v242,0.2954666666666717,0.7425149700598802,0.25748502994011974,0.21866666666666668,0.0
9555,continuous_authority,0.48546666666667443,0.8847305389221557,0.11526946107784432,0.21933333333333332,0.0
9555,always_deep,0.44109333333333767,0.8847305389221557,0.11526946107784432,1.0,0.07999999999999872
9555,oracle_cost_upper_bound,0.5694666666666748,0.9476047904191617,0.05239520958083832,0.19133333333333333,0.0
9556,simple_decay_memory,0.19430000000000042,0.670995670995671,0.329004329004329,0.0,0.0
9556,binary_gate_v242,0.2983000000000047,0.746031746031746,0.25396825396825395,0.21066666666666667,0.0
9556,continuous_authority,0.4703000000000072,0.8701298701298701,0.12987012987012986,0.22533333333333333,0.0
